word_ipa,subword_ipas,audio_file,vowel_ipas,word,subword_string
kɾitik,"kɾi,tik",kritik.wav,"i,i",kritik,"kri,tik"
kɾonik,"kɾo,nik",kronik.wav,"o,i",kronik,"kro,nik"
kɾuvasan,"kɾu,va,san",kruvasan.wav,"u,a,a",kruvasan,"kru,va,san"
kɾuvazœɾ,"kɾu,va,zœɾ",kruvazor.wav,"u,a,œ",kruvazör,"kru,va,zör"
kuafœɾ,"ku,a,fœɾ",kuafor.wav,"u,a,œ",kuaför,"ku,a,för"
kubbe,"kub,be",kubbe.wav,"u,e",kubbe,"kub,be"
kubbeaɫtɯ,"kub,be,aɫ,tɯ",kubbealti.wav,"u,e,a,ɯ",kubbealtı,"kub,be,al,tı"
cybist,"cy,bist",kubist.wav,"y,i",kübist,"kü,bist"
cybizm,"cy,bizm",kubizm.wav,"y,i",kübizm,"kü,bizm"
cybɾaː,"cyb,ɾaː",kubra.wav,"y,a",kübra,"küb,ra"
kubuɾ,"ku,buɾ",kubur.wav,"u,u",kubur,"ku,bur"
cyt͡ʃymɛn,"cy,t͡ʃy,mɛn",kucumen.wav,"y,y,ɛ",küçümen,"kü,çü,men"
cyt͡ʃyɾek,"cy,t͡ʃy,ɾek",kucurek.wav,"y,y,e",küçürek,"kü,çü,rek"
kudaːs,"ku,daːs",kudas.wav,"u,a",kudas,"ku,das"
kudduːsiː,"kud,duː,siː",kuddusi.wav,"u,u,i",kuddusi,"kud,du,si"
kudemaː,"ku,de,maː",kudema.wav,"u,e,a",kudema,"ku,de,ma"
kudɾet,"kud,ɾet",kudret.wav,"u,e",kudret,"kud,ret"
kudym,"ku,dym",kudum.wav,"u,y",kudüm,"ku,düm"
kudys,"ku,dys",kudus.wav,"u,y",kudüs,"ku,düs"
cuːːfe,"cuːː,fe",kufe.wav,"u,e",kûfe,kûfe
cuːːfe,"cuːː,fe",kufe.wav,"u,e",küfe,"kü,fe"
cyffaːɾ,"cyf,faːɾ",kuffar.wav,"y,a",küffar,"küf,far"
cuːːfiː,"cuːː,fiː",kufi.wav,"u,i",kûfi,kûfi
cyfɾaːn,"cyf,ɾaːn",kufran.wav,"y,a",küfran,"küf,ran"
cyfɾetmek,"cyf,ɾet,mek",kufretmek.wav,"y,e,e",küfretmek,"küf,ret,mek"
cyfyɾ,"cy,fyɾ",kufur.wav,"y,y",küfür,"kü,für"
cyfyɾbaz,"cy,fyɾ,baz",kufurbaz.wav,"y,y,a",küfürbaz,"kü,für,baz"
cyhejlɑːn,"cy,hej,lɑːn",kuheylan.wav,"y,e,ɑ",küheylan,"kü,hey,lan"
kukuleta,"ku,ku,le,ta",kukuleta.wav,"u,u,e,a",kukuleta,"ku,ku,le,ta"
kul,kul,kul.wav,u,kul,kul
cylɑh,"cy,lɑh",kulah.wav,"y,ɑ",külah,"kü,lah"
cyɫbastɯ,"cyɫ,bas,tɯ",kulbasti.wav,"y,a,ɯ",külbastı,"kül,bas,tı"
cyɫfet,"cyɫ,fet",kulfet.wav,"y,e",külfet,"kül,fet"
cyɫhaːn,"cyɫ,haːn",kulhan.wav,"y,a",külhan,"kül,han"
cyɫhanbeji,"cyɫ,han,be,ji",kulhanbeyi.wav,"y,a,e,i",külhanbeyi,"kül,han,be,yi"
cyɫhaːniː,"cyɫ,haː,niː",kulhani.wav,"y,a,i",külhani,"kül,ha,ni"
cyɫl,cyɫl,kull.wav,y,küll,küll
cyɫliː,"cyɫ,liː",kulli.wav,"y,i",külli,"kül,li"
cyɫlijaːt,"cyɫ,li,jaːt",kulliyat.wav,"y,i,a",külliyat,"kül,li,yat"
cyɫlije,"cyɫ,li,je",kulliye.wav,"y,i,e",külliye,"kül,li,ye"
cyɫlijɛn,"cyɫ,li,jɛn",kulliyen.wav,"y,i,ɛ",külliyen,"kül,li,yen"
cyɫlijet,"cyɫ,li,jet",kulliyet.wav,"y,i,e",külliyet,"kül,li,yet"
cyɫlijetli,"cyɫ,li,jet,li",kulliyetli.wav,"y,i,e,i",külliyetli,"kül,li,yet,li"
cyloːt,"cy,loːt",kulot.wav,"y,o",külot,"kü,lot"
cyɫtyɾ,"cyɫ,tyɾ",kultur.wav,"y,y",kültür,"kül,tür"
kuluːːb,"ku,luːːb",kulub.wav,"u,u",kulûb,kulûb
kulybe,"ku,ly,be",kulube.wav,"u,y,e",kulübe,"ku,lü,be"
kuɫunt͡ʃ,"ku,ɫunt͡ʃ",kulunc.wav,"u,u",kulunç,"ku,lunç"
cylynk,"cy,lynk",kulunk.wav,"y,y",külünk,"kü,lünk"
cylystyɾ,"cy,lys,tyɾ",kulustur.wav,"y,y,y",külüstür,"kü,lüs,tür"
kuɫvaɾ,"kuɫ,vaɾ",kulvar.wav,"u,a",kulvar,"kul,var"
kuman,"ku,man",kuma.wav,"u,a",kuma,"ku,ma"
kuman,"ku,man",kuman.wav,"u,a",kuman,"ku,man"
kumanja,"ku,man,ja",kumanya.wav,"u,a,a",kumanya,"ku,man,ya"
kumaɾ,"ku,maɾ",kumar.wav,"u,a",kumar,"ku,mar"
kumaɾbaz,"ku,maɾ,baz",kumarbaz.wav,"u,a,a",kumarbaz,"ku,mar,baz"
kumaɾhaːne,"ku,maɾ,haː,ne",kumarhane.wav,"u,a,a,e",kumarhane,"ku,mar,ha,ne"
cymbet,"cym,bet",kumbet.wav,"y,e",kümbet,"küm,bet"
kumkuma,"kum,ku,ma",kumkuma.wav,"u,u,a",kumkuma,"kum,ku,ma"
kumɫa,"kum,ɫa",kumla.wav,"u,a",kumla,"kum,la"
kumpanja,"kum,pan,ja",kumpanya.wav,"u,a,a",kumpanya,"kum,pan,ya"
kumpas,"kum,pas",kumpas.wav,"u,a",kumpas,"kum,pas"
kumpiɾ,"kum,piɾ",kumpir.wav,"u,i",kumpir,"kum,pir"
kumɾal,"kum,ɾal",kumral.wav,"u,a",kumral,"kum,ral"
kumɾu,"kum,ɾu",kumru.wav,"u,u",kumru,"kum,ru"
cynde,"cyn,de",kunde.wav,"y,e",künde,"kün,de"
cyndecɑːɾiː,"cyn,de,cɑː,ɾiː",kundekari.wav,"y,e,ɑ,i",kündekâri,"kün,dekâ,ri"
kunduɾa,"kun,du,ɾa",kundura.wav,"u,u,a",kundura,"kun,du,ra"
kunduz,"kun,duz",kunduz.wav,"u,u",kunduz,"kun,duz"
cynh,cynh,kunh.wav,y,künh,künh
cynk,cynk,kunk.wav,y,künk,künk
kunut,"ku,nut",kunut.wav,"u,u",kunut,"ku,nut"
cynje,"cyn,je",kunye.wav,"y,e",künye,"kün,ye"
kupyɾ,"ku,pyɾ",kupur.wav,"u,y",kupür,"ku,pür"
kuɾaː,"ku,ɾaː",kura.wav,"u,a",kura,"ku,ra"
kuɾaːbije,"ku,ɾaː,bi,je",kurabiye.wav,"u,a,i,e",kurabiye,"ku,ra,bi,ye"
cyɾatœɾ,"cy,ɾa,tœɾ",kurator.wav,"y,a,œ",küratör,"kü,ra,tör"
kuɾbet,"kuɾ,bet",kurbet.wav,"u,e",kurbet,"kur,bet"
kuɾbijet,"kuɾ,bi,jet",kurbiyet.wav,"u,i,e",kurbiyet,"kur,bi,yet"
kuɾdele,"kuɾ,de,le",kurdele.wav,"u,e,e",kurdele,"kur,de,le"
kuɾdeʃɛn,"kuɾ,de,ʃɛn",kurdesen.wav,"u,e,ɛ",kurdeşen,"kur,de,şen"
cyɾdiː,"cyɾ,diː",kurdi.wav,"y,i",kürdi,"kür,di"
cyɾdiːlihid͡ʒazcaːːɾ,"cyɾ,diː,li,hi,d͡ʒaz,caːːɾ",kurdilihicazkar.wav,"y,i,i,i,a,a",kürdilihicazkâr,"kür,di,li,hi,cazkâr"
cyɾe,"cy,ɾe",kure.wav,"y,e",küre,"kü,re"
cyɾesɛl,"cy,ɾe,sɛl",kuresel.wav,"y,e,ɛ",küresel,"kü,re,sel"
cyɾeviː,"cy,ɾe,viː",kurevi.wav,"y,e,i",kürevi,"kü,re,vi"
kuɾejʃ,"ku,ɾejʃ",kureys.wav,"u,e",kureyş,"ku,reyş"
kuɾejʃiː,"ku,ɾej,ʃiː",kureysi.wav,"u,e,i",kureyşi,"ku,rey,şi"
kuɾmak,"kuɾ,mak",kurmak.wav,"u,a",kurmak,"kur,mak"
kuɾna,"kuɾ,na",kurna.wav,"u,a",kurna,"kur,na"
kuɾsijɛɾ,"kuɾ,si,jɛɾ",kursiyer.wav,"u,i,ɛ",kursiyer,"kur,si,yer"
cyɾsy,"cyɾ,sy",kursu.wav,"y,y",kürsü,"kür,sü"
kuɾt,kuɾt,kurt.wav,u,kurt,kurt
cyɾtaʒ,"cyɾ,taʒ",kurtaj.wav,"y,a",kürtaj,"kür,taj"
cyɾtt͡ʃe,"cyɾt,t͡ʃe",kurtce.wav,"y,e",kürtçe,"kürt,çe"
cyɾtyn,"cyɾ,tyn",kurtun.wav,"y,y",kürtün,"kür,tün"
kuɾuɫuʃ,"ku,ɾu,ɫuʃ",kurulu.wav,"u,u,u",kurulu,"ku,ru,lu"
kuɾuːn,"ku,ɾuːn",kurun.wav,"u,u",kurun,"ku,run"
kuɾje,"kuɾ,je",kurye.wav,"u,e",kurye,"kur,ye"
kuʃːk,kuʃːk,kus.wav,u,kuş,kuş
cyʃaːde,"cy,ʃaː,de",kusade.wav,"y,a,e",küşade,"kü,şa,de"
cyʃaːjiʃ,"cy,ʃaː,jiʃ",kusayis.wav,"y,a,i",küşayiş,"kü,şa,yiş"
kuʃbaz,"kuʃ,baz",kusbaz.wav,"u,a",kuşbaz,"kuş,baz"
kuʃt͡ʃubaʃɯ,"kuʃ,t͡ʃu,ba,ʃɯ",kuscubasi.wav,"u,u,a,ɯ",kuşçubaşı,"kuş,çu,ba,şı"
cuːːʃe,"cuːː,ʃe",kuse.wav,"u,e",kûşe,kûşe
cyseɛn,"cy,se,ɛn",kusegen.wav,"y,e,ɛ",küseğen,"kü,se,ğen"
cyʃɛnde,"cy,ʃɛn,de",kusende.wav,"y,ɛ,e",küşende,"kü,şen,de"
kuʃet,"ku,ʃet",kuset.wav,"u,e",kuşet,"ku,şet"
kuʃhaːne,"kuʃ,haː,ne",kushane.wav,"u,a,e",kuşhane,"kuş,ha,ne"
cyscy,"cys,cy",kusku.wav,"y,y",küskü,"küs,kü"
kuskun,"kus,kun",kuskun.wav,"u,u",kuskun,"kus,kun"
cyscyt,"cys,cyt",kuskut.wav,"y,y",küsküt,"küs,küt"
cyscytyk,"cys,cy,tyk",kuskutuk.wav,"y,y,y",küskütük,"küs,kü,tük"
kuʃloːkumu,"kuʃ,loː,ku,mu",kuslokumu.wav,"u,o,u,u",kuşlokumu,"kuş,lo,ku,mu"
kuʃpaɫazɯ,"kuʃ,pa,ɫa,zɯ",kuspalazi.wav,"u,a,a,ɯ",kuşpalazı,"kuş,pa,la,zı"
cyspe,"cys,pe",kuspe.wav,"y,e",küspe,"küs,pe"
cystah,"cys,tah",kustah.wav,"y,a",küstah,"küs,tah"
cystahaːne,"cys,ta,haː,ne",kustahane.wav,"y,a,a,e",küstahane,"küs,ta,ha,ne"
cysuːf,"cy,suːf",kusuf.wav,"y,u",küsuf,"kü,suf"
kusuɾ,"ku,suɾ",kusur.wav,"u,u",kusur,"ku,sur"
kusuɾ,"ku,suɾ",kusur.wav,"u,u",küsur,"kü,sur"
cysuːɾaːt,"cy,suː,ɾaːt",kusurat.wav,"y,u,a",küsurat,"kü,su,rat"
kut,kut,kut.wav,u,kut,kut
kutan,"ku,tan",kutan.wav,"u,a",kutan,"ku,tan"
kutbiː,"kut,biː",kutbi.wav,"u,i",kutbi,"kut,bi"
cytle,"cyt,le",kutle.wav,"y,e",kütle,"küt,le"
kutɫu,"kut,ɫu",kutlu.wav,"u,u",kutlu,"kut,lu"
kutsiː,"kut,siː",kutsi.wav,"u,i",kutsi,"kut,si"
kutsijet,"kut,si,jet",kutsiyet.wav,"u,i,e",kutsiyet,"kut,si,yet"
cyttaːb,"cyt,taːb",kuttab.wav,"y,a",küttab,"küt,tab"
cytyb,"cy,tyb",kutub.wav,"y,y",kütüb,"kü,tüb"
kutup,"ku,tup",kutup.wav,"u,u",kutup,"ku,tup"
cytyphaːne,"cy,typ,haː,ne",kutuphane.wav,"y,y,a,e",kütüphane,"kü,tüp,ha,ne"
kuvaː,"ku,vaː",kuva.wav,"u,a",kuvâ,kuvâ
kuvaɾs,"ku,vaɾs",kuvars.wav,"u,a",kuvars,"ku,vars"
kuvaːjɯmiɫlije,"ku,vaː,jɯ,miɫ,li,je",kuvayimilliye.wav,"u,a,ɯ,i,i,e",kuvayımilliye,"ku,va,yı,mil,li,ye"
kuvɛɾtyɾ,"ku,vɛɾ,tyɾ",kuvertur.wav,"u,ɛ,y",kuvertür,"ku,ver,tür"
kuvejtli,"ku,vejt,li",kuveytli.wav,"u,e,i",kuveytli,"ku,veyt,li"
kuvœz,"ku,vœz",kuvoz.wav,"u,œ",kuvöz,"ku,vöz"
kuvve,"kuv,ve",kuvve.wav,"u,e",kuvve,"kuv,ve"
kuvvet,"kuv,vet",kuvvet.wav,"u,e",kuvvet,"kuv,vet"
cuːːj,cuːːj,kuy.wav,u,kûy,kûy
kujuːt,"ku,juːt",kuyut.wav,"u,u",kuyut,"ku,yut"
kuzaːt,"ku,zaːt",kuzat.wav,"u,a",kuzat,"ku,zat"
cuːːze,"cuːː,ze",kuze.wav,"u,e",kûze,kûze
kuzɛn,"ku,zɛn",kuzen.wav,"u,ɛ",kuzen,"ku,zen"
kuzej,"ku,zej",kuzey.wav,"u,e",kuzey,"ku,zey"
kuzin,"ku,zin",kuzin.wav,"u,i",kuzin,"ku,zin"
kuzine,"ku,zi,ne",kuzine.wav,"u,i,e",kuzine,"ku,zi,ne"
lɑː,lɑː,la.wav,ɑ,lâ,lâ
lɑːacaːl,"lɑ,ːa,caːl",laakal.wav,"ɑ,a,a",laakal,"la,a,kal"
lɑbiɾɛnt,"lɑ,bi,ɾɛnt",labirent.wav,"ɑ,i,ɛ",labirent,"la,bi,rent"
lɑboɾatuvaɾ,"lɑ,bo,ɾa,tu,vaɾ",laboratuvar.wav,"ɑ,o,a,u,a",laboratuvar,"la,bo,ra,tu,var"
lɑbɾadoɾ,"lɑb,ɾa,doɾ",labrador.wav,"ɑ,a,o",labrador,"lab,ra,dor"
lɑt͡ʃin,"lɑ,t͡ʃin",lacin.wav,"ɑ,i",lâçin,lâçin
lɑt͡ʃin,"lɑ,t͡ʃin",lacin.wav,"ɑ,i",laçın,"la,çın"
lɑːd͡ʒivɛɾdiː,"lɑː,d͡ʒi,vɛɾ,diː",laciverdi.wav,"ɑ,i,ɛ,i",laciverdî,"la,ci,verdî"
lɑːd͡ʒivɛɾt,"lɑː,d͡ʒi,vɛɾt",lacivert.wav,"ɑ,i,ɛ",lacivert,"la,ci,vert"
lɑdɛn,"lɑ,dɛn",laden.wav,"ɑ,ɛ",laden,"la,den"
lɑːdes,"lɑː,des",lades.wav,"ɑ,e",lades,"la,des"
lɑdik,"lɑ,dik",ladik.wav,"ɑ,i",lâdik,lâdik
lɑdin,"lɑ,din",ladin.wav,"ɑ,i",ladin,"la,din"
lɑːdiːni,"lɑː,diː,ni",ladini.wav,"ɑ,i,i",lâdini,"lâdi,ni"
lɑːedɾiː,"lɑ,ːed,ɾiː",laedri.wav,"ɑ,e,i",laedri,"la,ed,ri"
lɑːedɾije,"lɑ,ːed,ɾi,je",laedriye.wav,"ɑ,e,i,e",laedriye,"la,ed,ri,ye"
ɫaːf,ɫaːf,laf.wav,a,laf,laf
lɑfazan,"lɑ,fa,zan",lafazan.wav,"ɑ,a,a",lâfazan,"lâfa,zan"
ɫaːfɯz,"ɫaː,fɯz",lafiz.wav,"a,ɯ",lafız,"la,fız"
lɑfoɾizma,"lɑ,fo,ɾiz,ma",laforizma.wav,"ɑ,o,i,a",laforizma,"la,fo,riz,ma"
lɑːfyɡyzaːf,"lɑː,fy,ɡy,zaːf",lafuguzaf.wav,"ɑ,y,y,a",lafügüzaf,"la,fü,gü,zaf"
lɑfzɛn,"lɑf,zɛn",lafzen.wav,"ɑ,ɛ",lafzen,"laf,zen"
lɑfziː,"lɑf,ziː",lafzi.wav,"ɑ,i",lafzi,"laf,zi"
lɑfziːje,"lɑf,ziː,je",lafziye.wav,"ɑ,i,e",lafziye,"laf,zi,ye"
lɑːɡaɾ,"lɑː,ɡaɾ",lagar.wav,"ɑ,a",lagar,"la,gar"
lɑːɡaɾiː,"lɑː,ɡa,ɾiː",lagari.wav,"ɑ,a,i",lagari,"la,ga,ri"
ɫaɡos,"ɫa,ɡos",lagos.wav,"a,o",lagos,"la,gos"
lɑɡyn,"lɑ,ɡyn",lagun.wav,"ɑ,y",lagün,"la,gün"
lɑːvetmek,"lɑː,vet,mek",lagvetmek.wav,"ɑ,e,e",lağvetmek,"lağ,vet,mek"
lɑːhavle,"lɑː,hav,le",lahavle.wav,"ɑ,a,e",lahavle,"la,hav,le"
lɑːhika,"lɑː,hi,ka",lahika.wav,"ɑ,i,a",lâhika,"lâhi,ka"
lɑhit,"lɑ,hit",lahit.wav,"ɑ,i",lahit,"la,hit"
lɑhmaːd͡ʒun,"lɑh,maː,d͡ʒun",lahmacun.wav,"ɑ,a,u",lahmacun,"lah,ma,cun"
ɫaːhuːɾiː,"ɫaː,huː,ɾiː",lahuri.wav,"a,u,i",lahuri,"la,hu,ri"
lɑːhuːtiː,"lɑː,huː,tiː",lahuti.wav,"ɑ,u,i",lahuti,"la,hu,ti"
lɑhza,"lɑh,za",lahza.wav,"ɑ,a",lâhza,lâhza
lɑik,"lɑ,ik",laik.wav,"ɑ,i",laik,"la,ik"
lɑiːn,"lɑ,iːn",lain.wav,"ɑ,i",lâin,lâin
lɑisizm,"lɑ,i,sizm",laisizm.wav,"ɑ,i,i",laisizm,"la,i,sizm"
lɑkap,"lɑ,kap",lakap.wav,"ɑ,a",lakap,"la,kap"
lɑːkajdiː,"lɑː,kaj,diː",lakaydi.wav,"ɑ,a,i",lakaydi,"la,kay,di"
lɑːkajɯt,"lɑː,ka,jɯt",lakayit.wav,"ɑ,a,ɯ",lakayıt,"la,ka,yıt"
lɑːkajt,"lɑː,kajt",lakayt.wav,"ɑ,a",lakayt,"la,kayt"
lɑce,"lɑ,ce",lake.wav,"ɑ,e",lake,"la,ke"
lɑcɛɾda,"lɑ,cɛɾ,da",lakerda.wav,"ɑ,ɛ,a",lakerda,"la,ker,da"
lɑːcin,"lɑː,cin",lakin.wav,"ɑ,i",lakin,"la,kin"
lɑklaːk,"lɑk,laːk",laklak.wav,"ɑ,a",laklak,"lak,lak"
lɑklaːka,"lɑk,laː,ka",laklaka.wav,"ɑ,a,a",laklaka,"lak,la,ka"
lɑklaːcijaːt,"lɑk,laː,ci,jaːt",laklakiyat.wav,"ɑ,a,i,a",laklakiyat,"lak,la,ki,yat"
lɑːl,lɑːl,lal.wav,ɑ,lal,lal
lɑɫa,"lɑ,ɫa",lala.wav,"ɑ,a",lala,"la,la"
lɑlaːnɡa,"lɑ,laːn,ɡa",lalanga.wav,"ɑ,a,a",lalanga,"la,lan,ga"
lɑlaːpaʃa,"lɑ,laː,pa,ʃa",lalapasa.wav,"ɑ,a,a,a",lalapaşa,"la,la,pa,şa"
lɑːle,"lɑː,le",lale.wav,"ɑ,e",lâle,lâle
lɑːleli,"lɑː,le,li",laleli.wav,"ɑ,e,i",laleli,"la,le,li"
lɑːlezaːɾ,"lɑː,le,zaːɾ",lalezar.wav,"ɑ,e,a",lalezar,"la,le,zar"
lɑːlyebcɛm,"lɑː,ly,eb,cɛm",laluebkem.wav,"ɑ,y,e,ɛ",lalüebkem,"la,lü,eb,kem"
lɑm,lɑm,lam.wav,ɑ,lâm,lâm
lɑm,lɑm,lam.wav,ɑ,lam,lam
lɑma,"lɑ,ma",lama.wav,"ɑ,a",lama,"la,ma"
ɫaːmba,"ɫaːm,ba",lamba.wav,"a,a",lamba,"lam,ba"
lɑmbada,"lɑm,ba,da",lambada.wav,"ɑ,a,a",lambada,"lam,ba,da"
lɑːmecaːːn,"lɑː,me,caːːn",lamekan.wav,"ɑ,e,a",lamekân,"la,mekân"
lɑːmelif,"lɑː,me,lif",lamelif.wav,"ɑ,e,i",lamelif,"la,me,lif"
lɑːmia,"lɑː,mi,a",lamia.wav,"ɑ,i,a",lâmia,"lâmi,a"
lɑminant,"lɑ,mi,nant",laminant.wav,"ɑ,i,a",laminant,"la,mi,nant"
lɑːne,"lɑː,ne",lane.wav,"ɑ,e",lane,"la,ne"
ɫaːnet,"ɫaː,net",lanet.wav,"a,e",lanet,"la,net"
ɫanɡɯɾt,"ɫan,ɡɯɾt",langirt.wav,"a,ɯ",langırt,"lan,gırt"
lɑpa,"lɑ,pa",lapa.wav,"ɑ,a",lapa,"la,pa"
lɑpina,"lɑ,pi,na",lapina.wav,"ɑ,i,a",lapina,"la,pi,na"
lɑːɾejbiː,"lɑː,ɾej,biː",lareybi.wav,"ɑ,e,i",lareybi,"la,rey,bi"
lɑɾva,"lɑɾ,va",larva.wav,"ɑ,a",larva,"lar,va"
lɑːʃe,"lɑː,ʃe",lase.wav,"ɑ,e",laşe,"la,şe"
lɑsteks,"lɑs,teks",lasteks.wav,"ɑ,e",lasteks,"las,teks"
lɑstik,"lɑs,tik",lastik.wav,"ɑ,i",lastik,"las,tik"
lɑt,lɑt,lat.wav,ɑ,lât,lât
lɑtɛɾna,"lɑ,tɛɾ,na",laterna.wav,"ɑ,ɛ,a",laterna,"la,ter,na"
lɑtɛɾnad͡ʒɯ,"lɑ,tɛɾ,na,d͡ʒɯ",laternaci.wav,"ɑ,ɛ,a,ɯ",laternacı,"la,ter,na,cı"
lɑtiːf,"lɑ,tiːf",latif.wav,"ɑ,i",lâtif,lâtif
ɫaːtiːfe,"ɫaː,tiː,fe",latife.wav,"a,i,e",latife,"la,ti,fe"
lɑtiːfiː,"lɑ,tiː,fiː",latifi.wav,"ɑ,i,i",latifi,"la,ti,fi"
lɑtind͡ʒe,"lɑ,tin,d͡ʒe",latince.wav,"ɑ,i,e",latince,"la,tin,ce"
lɑubaːli,"lɑ,u,baː,li",laubali.wav,"ɑ,u,a,i",laubali,"la,u,ba,li"
lɑvabo,"lɑ,va,bo",lavabo.wav,"ɑ,a,o",lavabo,"la,va,bo"
lɑvta,"lɑv,ta",lavta.wav,"ɑ,a",lavta,"lav,ta"
lɑːjemuːt,"lɑː,je,muːt",layemut.wav,"ɑ,e,u",layemut,"la,ye,mut"
lɑːjenkatiː,"lɑː,jen,ka,tiː",layenkati.wav,"ɑ,e,a,i",layenkati,"la,yen,ka,ti"
lɑːjetenaːhiː,"lɑː,je,te,naː,hiː",layetenahi.wav,"ɑ,e,e,a,i",layetenahi,"la,ye,te,na,hi"
lɑːjiha,"lɑː,ji,ha",layiha.wav,"ɑ,i,a",layiha,"la,yi,ha"
ɫaːjɯk,"ɫaː,jɯk",layik.wav,"a,ɯ",layık,"la,yık"
lɑjtmotif,"lɑjt,mo,tif",laytmotif.wav,"ɑ,o,i",laytmotif,"layt,mo,tif"
lɑːjysɛl,"lɑː,jy,sɛl",layusel.wav,"ɑ,y,ɛ",layüsel,"la,yü,sel"
lɑz,lɑz,laz.wav,ɑ,laz,laz
ɫazanja,"ɫa,zan,ja",lazanya.wav,"a,a,a",lazanya,"la,zan,ya"
ɫaːzɯm,"ɫaː,zɯm",lazim.wav,"a,ɯ",lazım,"la,zım"
lɑːzɯme,"lɑː,zɯ,me",lazime.wav,"ɑ,ɯ,e",lazıme,"la,zı,me"
lɑːzɯmɫɯk,"lɑː,zɯm,ɫɯk",lazimlik.wav,"ɑ,ɯ,ɯ",lazımlık,"la,zım,lık"
lɛaːmet,"lɛ,aː,met",leamet.wav,"ɛ,a,e",leamet,"le,a,met"
leb,leb,leb.wav,e,leb,leb
lebaːleb,"le,baː,leb",lebalep.wav,"e,a,e",lebalep,"le,ba,lep"
lebbejk,"leb,bejk",lebbeyk.wav,"e,e",lebbeyk,"leb,beyk"
lebdejmɛz,"leb,dej,mɛz",lebdegmez.wav,"e,e,ɛ",lebdeğmez,"leb,değ,mez"
lebiːp,"le,biːp",lebip.wav,"e,i",lebip,"le,bip"
leblebi,"leb,le,bi",leblebi.wav,"e,e,i",leblebi,"leb,le,bi"
ledyn,"le,dyn",ledun.wav,"e,y",ledün,"le,dün"
ledynniː,"le,dyn,niː",ledunni.wav,"e,y,i",ledünni,"le,dün,ni"
lef,lef,lef.wav,e,lef,lef
leffetmek,"lef,fet,mek",leffetmek.wav,"e,e,e",leffetmek,"lef,fet,mek"
leffyneʃiɾ,"lef,fy,ne,ʃiɾ",leffunesir.wav,"e,y,e,i",leffüneşir,"lef,fü,ne,şir"
leɡɑl,"le,ɡɑl",legal.wav,"e,ɑ",legal,"le,gal"
lejɛn,"le,jɛn",legen.wav,"e,ɛ",leğen,"le,ğen"
leh,leh,leh.wav,e,leh,leh
leht͡ʃe,"leh,t͡ʃe",lehce.wav,"e,e",lehçe,"leh,çe"
lehim,"le,him",lehim.wav,"e,i",lehim,"le,him"
lehindɛ,"le,hin,dɛ",lehinde.wav,"e,i,ɛ",lehinde,"le,hin,de"
lehtaːɾ,"leh,taːɾ",lehtar.wav,"e,a",lehtar,"leh,tar"
leʒjonɛɾ,"leʒ,jo,nɛɾ",lejyoner.wav,"e,o,ɛ",lejyoner,"lej,yo,ner"
lemeaːn,"le,me,aːn",lemean.wav,"e,e,a",lemean,"le,me,an"
lɛnfatik,"lɛn,fa,tik",lenfatik.wav,"ɛ,a,i",lenfatik,"len,fa,tik"
lɛnfoma,"lɛn,fo,ma",lenfoma.wav,"ɛ,o,a",lenfoma,"len,fo,ma"
lɛnɡɛɾ,"lɛn,ɡɛɾ",lenger.wav,"ɛ,ɛ",lenger,"len,ger"
lɛnɡyistik,"lɛn,ɡy,is,tik",lenguistik.wav,"ɛ,y,i,i",lengüistik,"len,gü,is,tik"
leopaɾ,"le,o,paɾ",leopar.wav,"e,o,a",leopar,"le,o,par"
lepiska,"le,pis,ka",lepiska.wav,"e,i,a",lepiska,"le,pis,ka"
lɛɾzan,"lɛɾ,zan",lerzan.wav,"ɛ,a",lerzan,"ler,zan"
lɛɾze,"lɛɾ,ze",lerze.wav,"ɛ,e",lerze,"ler,ze"
leʃcɛɾ,"leʃ,cɛɾ",lesker.wav,"e,ɛ",leşker,"leş,ker"
leʃceɾaːn,"leʃ,ce,ɾaːn",leskeran.wav,"e,e,a",leşkeran,"leş,ke,ran"
letaːfet,"le,taː,fet",letafet.wav,"e,a,e",letafet,"le,ta,fet"
letaːif,"le,ta,ːif",letaif.wav,"e,a,i",letaif,"le,ta,if"
levantɛn,"le,van,tɛn",levanten.wav,"e,a,ɛ",levanten,"le,van,ten"
levaːzɯm,"le,vaː,zɯm",levazim.wav,"e,a,ɯ",levazım,"le,va,zım"
levɛndaːn,"le,vɛn,daːn",levendan.wav,"e,ɛ,a",levendan,"le,ven,dan"
levɛndaːne,"le,vɛn,daː,ne",levendane.wav,"e,ɛ,a,e",levendane,"le,ven,da,ne"
levɛnt,"le,vɛnt",levent.wav,"e,ɛ",levent,"le,vent"
levha,"lev,ha",levha.wav,"e,a",levha,"lev,ha"
levn,levn,levn.wav,e,levn,levn
levniː,"lev,niː",levni.wav,"e,i",levni,"lev,ni"
levs,levs,levs.wav,e,levs,levs
lejlɑː,"lej,lɑː",leyla.wav,"e,ɑ",leyla,"ley,la"
lejlɑk,"lej,lɑk",leylak.wav,"e,ɑ",leylak,"ley,lak"
lejlɑːciː,"lej,lɑː,ciː",leylaki.wav,"e,ɑ,i",leylâki,"leyl,âki"
lejle,"lej,le",leyle.wav,"e,e",leyle,"ley,le"
lejliː,"lej,liː",leyli.wav,"e,i",leyli,"ley,li"
