path,phonemes
hukumdar.wav,hükümdar spn
esya.wav,eşya e ʃ j aː
terane.wav,terane spn
intiba.wav,intiba spn
tefelluc.wav,tefellüç spn
tekerrur.wav,tekerrür spn
beddua.wav,beddua spn
hayli.wav,hayli spn
cazip.wav,cazip spn
sem.wav,şem ʃ ɛ m
dercetmek.wav,dercetmek spn
mesruti.wav,meşruti spn
istirahat.wav,istirahat spn
nikotin.wav,nikotin spn
kisa.wav,kısa spn
her.wav,her h ɛ ɾ
keza.wav,keza spn
tertemiz.wav,tertemiz spn
ikaz.wav,ikaz spn
mesrep.wav,meşrep m e ʃ ɾ e p
mukadder.wav,mukadder spn
ege.wav,eğe e j e
nefis.wav,nefis spn
itaat.wav,itaat spn
denk.wav,denk spn
miat.wav,miat spn
darulislam.wav,darülislam spn
nev_i.wav,nev'i spn
duven.wav,düven spn
zati.wav,zati spn
gu.wav,gû spn
ferdi.wav,ferdi spn
kura.wav,kura k u ɾ aː
zevali.wav,zevalî spn
evladuiyal.wav,evladüiyal spn
cop.wav,cop spn
gelen.wav,gelen spn
sayfa.wav,sayfa spn
fuhushane.wav,fuhuşhane spn
ilelebet.wav,ilelebet spn
hezel.wav,hezel spn
cezri.wav,cezri spn
mutesebbih.wav,müteşebbih spn
muntaziran.wav,muntazıran spn
seci.wav,şeci spn
curmumeshut.wav,cürmümeşhut spn
zanaatkar.wav,zanaatkâr spn
yedi.wav,yedi spn
matrut.wav,matrut spn
lase.wav,laşe spn
diyar.wav,diyar spn
rasat.wav,rasat spn
kakule.wav,kakule spn
feradis.wav,feradis spn
musahede.wav,müşahede spn
muntazaman.wav,muntazaman spn
sifonyer.wav,şifonyer spn
perhizkar.wav,perhizkâr spn
mahdum.wav,mahdum spn
pul.wav,pul spn
imsakiye.wav,imsakiye spn
umarsiz.wav,umarsız spn
kus.wav,kuş spn
huzme.wav,hüzme spn
voleybol.wav,voleybol spn
degisim.wav,değişim spn
holding.wav,holding spn
zemin.wav,zemin spn
mubahase.wav,mübahase spn
bertafsil.wav,bertafsil spn
pafta.wav,pafta spn
temerkuz.wav,temerküz spn
kakao.wav,kakao spn
tahkikat.wav,tahkikat spn
sevval.wav,şevval spn
capari.wav,çapari spn
ur.wav,ur u ɾ
fikren.wav,fikren spn
sufiyane.wav,sufiyane spn
merak.wav,merak m e ɾ a k
cinsi.wav,cinsî spn
umera.wav,ümera y m e ɾ aː
takribi.wav,takribi spn
seyyal.wav,seyyal spn
etut.wav,etüt spn
oratoryo.wav,oratoryo spn
muharrer.wav,muharrer m u h a ɾ ɾ ɛ ɾ
reddihakim.wav,reddihakim spn
us.wav,üs spn
peydah.wav,peydah spn
fusunkar.wav,fusunkâr spn
sehzade.wav,şehzade spn
inikas.wav,inikâs spn
yavas.wav,yavaş j a v a ʃ
anjiyo.wav,anjiyo spn
setre.wav,setre spn
fitir.wav,fıtır spn
vusul.wav,vusul spn
nakisa.wav,nakisa spn
pediyatri.wav,pediyatri spn
reaya.wav,reaya ɾ e aː j aː
konsantre.wav,konsantre spn
gorus.wav,görüş ɡ œ ɾ y ʃ
caksir.wav,çakşır spn
mukavim.wav,mukavim m u k aː v i m
husnuteveccuh.wav,hüsnüteveccüh spn
ailevi.wav,ailevi spn
hazirun.wav,hazırun spn
kombinezon.wav,kombinezon spn
ihtiras.wav,ihtiras spn
hekim.wav,hekim h e c i m
proleter.wav,proleter spn
mukavva.wav,mukavva m u k a v v aː
agyar.wav,ağyar aː j aː ɾ
tahriren.wav,tahriren spn
sufloz.wav,suflöz spn
vuzera.wav,vüzera spn
bakiye.wav,bakiye b a c i j e
nazal.wav,nazal spn
hindiba.wav,hindiba spn
muferrih.wav,müferrih m y f ɛ ɾ ɾ i h
mucaveret.wav,mücaveret spn
hancer.wav,hançer spn
atmosfer.wav,atmosfer spn
rubai.wav,rubai spn
mahrec.wav,mahreç spn
halisuddem.wav,halisüddem spn
halihazir.wav,hâlihazır spn
zambak.wav,zambak spn
hibe.wav,hibe h i b e
makam_i.wav,makam ı m a k a m spn
ozgul.wav,özgül spn
kement.wav,kement spn
corba.wav,çorba spn
kitle.wav,kitle spn
tedbir.wav,tedbir spn
ustadane.wav,üstadane spn
kaucuk.wav,kauçuk spn
ram.wav,ram ɾ aː m
izhar.wav,izhar spn
mufteri.wav,müfteri spn
anbean.wav,anbean spn
kulliyet.wav,külliyet spn
tayyare.wav,tayyare spn
sitem.wav,sitem spn
muflis.wav,müflis spn
magduriyet.wav,mağduriyet spn
elek.wav,elek spn
yalabik.wav,yalabık j a ɫ a b ɯ k
masumiyet.wav,masumiyet spn
muessif.wav,müessif spn
antrparantez.wav,antrparantez spn
istical.wav,istical spn
izafi.wav,izafi spn
kurmak.wav,kurmak k u ɾ m a k
kolonya.wav,kolonya spn
muhit.wav,muhit spn
yoksun.wav,yoksun spn
hicri.wav,hicri spn
duk.wav,dük spn
zikzak.wav,zikzak spn
tabii.wav,tabii spn
etraf.wav,etraf spn
yagiz.wav,yağız spn
tezyin.wav,tezyin spn
kritik.wav,kritik spn
sasaa.wav,şaşaa ʃ aː ʃ aː
futurist.wav,fütürist spn
irtifaen.wav,irtifaen spn
mekatib_i.wav,mekâtib-i spn
pastane.wav,pastane spn
rical.wav,rical spn
kertenkele.wav,kertenkele spn
hani.wav,hani spn
numayis.wav,nümayiş spn
hukmen.wav,hükmen spn
refleks.wav,refleks spn
ars.wav,arş a ɾ ʃ
istinaf.wav,istinaf spn
falan.wav,falan spn
kesret.wav,kesret spn
ciklet.wav,ciklet spn
meleki.wav,meleki spn
melon.wav,melon spn
zamir.wav,zamir spn
mastar.wav,mastar spn
grotesk.wav,grotesk spn
vehmetmek.wav,vehmetmek spn
cellat.wav,cellat spn
gerdek.wav,gerdek spn
leziz.wav,leziz spn
pusula.wav,pusula spn
sair.wav,şair ʃ aː i ɾ
haz.wav,haz spn
makastar.wav,makastar spn
uslamlamak.wav,uslamlamak spn
zabitname.wav,zabıtname spn
teknoloji.wav,teknoloji spn
tilmiz.wav,tilmiz spn
ates.wav,ateş spn
nebat.wav,nebat spn
haddikifaye.wav,haddikifaye spn
istimzac.wav,istimzaç spn
ariyet.wav,ariyet spn
meratip.wav,meratip spn
dogru.wav,doğru spn
piyale.wav,piyale spn
kurdilihicazkar.wav,kurdilihicazkâr spn
tripleks.wav,tripleks spn
mufassil.wav,mufassıl spn
sad.wav,şad spn
halt.wav,halt spn
islahhane.wav,ıslahhane spn
mucrim.wav,mücrim spn
sayfiye.wav,sayfiye spn
atase.wav,ataşe spn
hucre.wav,hücre spn
nutku.wav,nutku spn
zehrevi.wav,zehrevi spn
iskarpin.wav,iskarpin spn
mumasil.wav,mümasil spn
imajinasyon.wav,imajinasyon spn
ziyaret.wav,ziyaret spn
hara.wav,hara h aː ɾ aː
makine.wav,makine spn
nazikane.wav,nazikâne spn
hedef.wav,hedef spn
kuslokumu.wav,kuşlokumu spn
gerilla.wav,gerilla spn
meyan.wav,meyan spn
kiskac.wav,kıskaç spn
husnukabul.wav,hüsnükabul spn
sescihar.wav,şeşcihar spn
onemsemek.wav,önemsemek spn
bagimli.wav,bağımlı b aː m ɫ ɯ
vahsi.wav,vahşi v a h ʃ iː
mevzii.wav,mevzii spn
muhaddisin.wav,muhaddisin spn
lake.wav,lake spn
kavlen.wav,kavlen spn
tedenni.wav,tedenni spn
renk.wav,renk spn
enik.wav,enik spn
tac.wav,taç spn
defakto.wav,defakto spn
tezakir.wav,tezakir spn
firka.wav,fırka f ɯ ɾ k a
ulviyet.wav,ulviyet spn
mekkari.wav,mekkâri spn
hammal.wav,hammal spn
iktidar.wav,iktidar spn
bedir.wav,bedir spn
hasmetli.wav,haşmetli spn
askin.wav,aşkın spn
mide.wav,mide spn
aslanagzi.wav,aslanağzı spn
tab.wav,tab spn
estamp.wav,estamp spn
icerlemek.wav,içerlemek spn
beriberi.wav,beriberi b e ɾ i b e ɾ i
seyhul.wav,şeyhül spn
sendrom.wav,sendrom spn
vekaleten.wav,vekâleten spn
muvekkil.wav,müvekkil spn
istihbar.wav,istihbar spn
mahya.wav,mahya m a h j a
daussila.wav,daüssıla spn
tahris.wav,tahriş spn
gezegen.wav,gezegen spn
zahire.wav,zahire spn
tarife.wav,tarife spn
baron.wav,baron spn
inan.wav,inan spn
hatir.wav,hatır spn
muvafakat.wav,muvafakat spn
ervah.wav,ervah ɛ ɾ v aː h
mutedeyyin.wav,mütedeyyin spn
gammaz.wav,gammaz spn
temkin.wav,temkin spn
sersem.wav,sersem spn
fetva.wav,fetva spn
tumba.wav,tumba spn
tebelles.wav,tebelleş spn
tahrir.wav,tahrir spn
munekkit.wav,münekkit spn
integral.wav,integral spn
sefih.wav,sefih spn
mirat.wav,mirat spn
resepsiyon.wav,resepsiyon spn
addetme.wav,addetme spn
telmih.wav,telmih spn
sunturlu.wav,sunturlu spn
nevasaz.wav,nevasaz spn
astronot.wav,astronot spn
mudam.wav,müdam spn
aranjor.wav,aranjör spn
muzikal.wav,müzikal spn
nisaburek.wav,nişaburek spn
mueyyet.wav,müeyyet spn
rakik.wav,rakik ɾ a c iː k
hurriyet.wav,hürriyet spn
zenan.wav,zenan spn
rezerv.wav,rezerv spn
leblebi.wav,leblebi spn
vey.wav,vey v eː j
belagat.wav,belagat spn
defaten.wav,defaten spn
kahin.wav,kâhin spn
yekpare.wav,yekpare j e k p aː ɾ e
amil.wav,amil spn
cahilane.wav,cahilane spn
kesmekes.wav,keşmekeş c e ʃ m e c e ʃ
mucip.wav,mucip spn
mustak.wav,müştak spn
beyati.wav,beyati spn
semere.wav,semere spn
termik.wav,termik spn
dejenere.wav,dejenere spn
tafsilat.wav,tafsilat spn
suuralti.wav,şuuraltı spn
sehpa.wav,sehpa spn
mukoza.wav,mukoza spn
erzak.wav,erzak spn
gulbeseker.wav,gülbeşeker ɡ y ɫ b ɛ ʃ e c ɛ ɾ
hemfikir.wav,hemfikir h e m f i c i ɾ
gurbetci.wav,gurbetçi spn
dantel.wav,dantel spn
konformist.wav,konformist spn
fiski.wav,fışkı f ɯ ʃ k ɯ
program.wav,program p ɾ o ɡ ɾ a m
teskil.wav,teşkil spn
sekban.wav,sekban spn
insafsizca.wav,insafsızca spn
kadim.wav,kadim spn
sesuse.wav,şeşüse spn
cins.wav,cins spn
medeniyet.wav,medeniyet spn
kunde.wav,künde spn
vicdanen.wav,vicdanen spn
pirinc.wav,pirinç spn
fitraten.wav,fıtraten spn
patoloji.wav,patoloji spn
odunc.wav,ödünç spn
hasilat.wav,hasılat spn
alude.wav,alude spn
simendifer.wav,şimendifer spn
trilyon.wav,trilyon spn
spesiyal.wav,spesiyal spn
hakimane.wav,hakimane spn
fehvasinca.wav,fehvasınca spn
isticvap.wav,isticvap spn
tazyik.wav,tazyik spn
mahi.wav,mahi m aː h i
cumhuriyet.wav,cumhuriyet spn
tedrisat.wav,tedrisat spn
karisik.wav,karışık k a ɾ ɯ ʃ ɯ k
orfi.wav,örfi œ ɾ f iː
uskumru.wav,uskumru spn
huseyni.wav,hüseyni spn
cevahir.wav,cevahir spn
santiye.wav,şantiye spn
bogum.wav,boğum spn
gullac.wav,güllaç spn
mahmuz.wav,mahmuz spn
isabet.wav,isabet spn
kifaf.wav,kifaf c i f aː f
cografi.wav,coğrafi spn
levha.wav,levha spn
turdes.wav,türdeş spn
teselliyat.wav,teselliyat spn
zirai.wav,zirai spn
binbasi.wav,binbaşı spn
gayrimesru.wav,gayrimeşru ɡ a j ɾ i m e ʃ ɾ uː
gunahkarane.wav,gunahkârane spn
layusel.wav,layüsel spn
kefiye.wav,kefiye c e f i j e
girdap.wav,girdap spn
eda.wav,eda spn
ima.wav,ima iː m aː
orgun.wav,örgün spn
izah.wav,izah spn
ceriha.wav,ceriha spn
zeytuni.wav,zeytuni spn
mureffeh.wav,müreffeh m y ɾ e f f e h
galeyan.wav,galeyan spn
rustunu.wav,rüştünü spn
feylesof.wav,feylesof spn
serpantin.wav,serpantin spn
poyraz.wav,poyraz spn
muzikalite.wav,müzikalite spn
hassasiyet.wav,hassasiyet spn
ula.wav,ula spn
yanlis.wav,yanlış spn
tesrifat.wav,teşrifat spn
kunh.wav,künh spn
lokum.wav,lokum spn
sebeke.wav,şebeke ʃ e b e c e
izdirap.wav,ızdırap spn
bencileyin.wav,bencileyin spn
ilca.wav,ilca spn
kemani.wav,kemani spn
ombudsman.wav,ombudsman spn
elimine.wav,elimine spn
buton.wav,buton spn
bahsetmek.wav,bahşetmek spn
recine.wav,reçine spn
humbara.wav,humbara h u m b a ɾ a
tedfin.wav,tedfin spn
ilanat.wav,ilanat spn
benzin.wav,benzin spn
kamus.wav,kamus spn
saten.wav,saten spn
muvahhit.wav,muvahhit spn
tebsir.wav,tebşir spn
verem.wav,verem v e ɾ ɛ m
mursel.wav,mürsel spn
sobelemek.wav,sobelemek spn
cagrisim.wav,çağrışım spn
mutavassil.wav,mutavassıl spn
istisna.wav,istisna spn
bigane.wav,bigâne spn
nedamet.wav,nedamet spn
kispet.wav,kispet spn
merserize.wav,merserize spn
celse.wav,celse spn
tek.wav,tek spn
ya.wav,ya j aː
hamasi.wav,hamasi spn
guya.wav,güya ɡ yː j aː
irticalen.wav,irticalen spn
bariz.wav,bariz spn
idarehane.wav,idarehane spn
mukavele.wav,mukavele spn
spiker.wav,spiker spn
yaran.wav,yaran spn
zeytin.wav,zeytin spn
ru_be_ru.wav,ru-be-ru ɾ uː b e ɾ uː
muhbir.wav,muhbir m u h b i ɾ
seyyare.wav,seyyare spn
vazelin.wav,vazelin spn
lapa.wav,lapa spn
harisane.wav,harisane spn
raptiye.wav,raptiye spn
mahzurat.wav,mahzurat spn
tiynet.wav,tıynet spn
elti.wav,elti spn
naciz.wav,naçiz spn
muselles.wav,müselles spn
helali.wav,helalî spn
fedakarane.wav,fedakârane spn
garsoniyer.wav,garsoniyer spn
havi.wav,havi h aː v iː
hurmetkarane.wav,hürmetkârane spn
methiye.wav,methiye spn
relaks.wav,relaks spn
kiranta.wav,kıranta spn
aktuel.wav,aktüel spn
humayun.wav,hümayun spn
hitabe.wav,hitabe spn
indeks.wav,indeks spn
merhale.wav,merhale spn
musterih.wav,müsterih spn
arkeoloji.wav,arkeoloji spn
iskambil.wav,iskambil spn
demec.wav,demeç spn
evin.wav,evin spn
yonseme.wav,yönseme spn
burjuva.wav,burjuva b u ɾ ʒ u v a
irtisam.wav,irtisam spn
kusbaz.wav,kuşbaz spn
yaba.wav,yaba j a b a
afakan.wav,afakan spn
yeniden.wav,yeniden spn
insaniyet.wav,insaniyet spn
nizamname.wav,nizamname spn
vacip.wav,vacip spn
on.wav,on spn
nameri.wav,nameri spn
mulaki.wav,mülaki spn
reca.wav,reca spn
tezahurat.wav,tezahürat spn
care.wav,çare spn
itila.wav,itila spn
enstitu.wav,enstitü spn
cubbe.wav,cübbe spn
laf.wav,laf ɫ aː f
kantar.wav,kantar spn
ferman.wav,ferman spn
hukumferma.wav,hükümferma h y c y m f ɛ ɾ m aː
sekter.wav,sekter spn
mezat.wav,mezat spn
muhayyer.wav,muhayyer m u h a j j ɛ ɾ
cenap.wav,cenap spn
flama.wav,flama spn
rahip.wav,rahip ɾ aː h i p
gazeliyat.wav,gazeliyat spn
baharat.wav,baharat spn
avurt.wav,avurt spn
sahife.wav,sahife spn
yiginak.wav,yığınak spn
ihya.wav,ihya i h j aː
necm.wav,necm spn
tiraj.wav,tiraj spn
idol.wav,idol spn
kerrat.wav,kerrat spn
juri.wav,jüri ʒ y ɾ i
umumen.wav,umumen spn
hunkarbegendi.wav,hunkârbegendi spn
isale.wav,isale spn
zar.wav,zar spn
sinameki.wav,sinameki spn
hutut.wav,hutut spn
gaile.wav,gaile spn
muvakkaten.wav,muvakkaten spn
santaj.wav,şantaj spn
klas.wav,klâs spn
musalla.wav,musalla spn
maatteessuf.wav,maatteessüf spn
mukaffa.wav,mukaffa m u k a f f aː
muhavere.wav,muhavere m u h aː v e ɾ e
mizanpaj.wav,mizanpaj spn
turbin.wav,türbin spn
sahra.wav,sahra spn
amme.wav,amme a m m e
idlal.wav,ıdlal spn
makulat.wav,makulat spn
becayis.wav,becayiş spn
uzuv.wav,uzuv spn
duvel_i.wav,düvel-i spn
seks.wav,seks spn
medfun.wav,medfun spn
hashasiye.wav,haşhaşiye h a ʃ h aː ʃ i j e
yavrucagiz.wav,yavrucağız spn
konsultasyon.wav,konsültasyon spn
pekala.wav,pekâlâ spn
maganda.wav,maganda spn
padisah.wav,padişah spn
kainat.wav,kâinat spn
mutevekkilane.wav,mütevekkilane spn
alet_edevat.wav,alet edevat spn spn
gilman.wav,gılman spn
lisanimunasip.wav,lisanımünasip spn
misil.wav,misil spn
tandem.wav,tandem spn
omurilik.wav,omurilik spn
hamle.wav,hamle spn
durust.wav,dürüşt spn
cisenti.wav,çisenti spn
meymun.wav,meymun spn
mevcudiyet.wav,mevcudiyet spn
sihhatler.wav,sıhhatler spn
hasr.wav,haşr spn
asgari.wav,asgari spn
irca.wav,irca spn
kimyevi.wav,kimyevi c i m j e v iː
igrip.wav,ığrıp ɯː ɾ ɯ p
jelatin.wav,jelatin spn
serbet.wav,şerbet spn
kama.wav,kama k a m a
edani.wav,edani spn
serdengecti.wav,serdengeçti spn
navlun.wav,navlun spn
feveran.wav,feveran spn
kahhar.wav,kahhar k a h h aː ɾ
yaylak.wav,yaylak j a j ɫ a k
sahnisin.wav,şahnişin spn
farz.wav,farz spn
mahfaza.wav,mahfaza spn
mezra.wav,mezra spn
hass.wav,hass spn
san.wav,şan spn
mahcubane.wav,mahcubane spn
ibka.wav,ibka i b k aː
deskriptif.wav,deskriptif spn
elfaz.wav,elfaz spn
halen.wav,hâlen spn
vaziikanun.wav,vazııkanun spn
arzihurmet.wav,arzıhürmet spn
matine.wav,matine spn
turedi.wav,türedi spn
mesai.wav,mesai spn
mukassem.wav,mukassem spn
dua.wav,dua spn
tonaj.wav,tonaj spn
gazel.wav,gazel spn
veraset.wav,veraset spn
muspet.wav,müspet spn
teberruk.wav,teberrük spn
harbi.wav,harbî h a ɾ b i
inovasyon.wav,inovasyon spn
terelelli.wav,terelelli spn
merhaba.wav,merhaba m ɛ ɾ h a b aː
maskot.wav,maskot spn
derecat.wav,derecat spn
kemankes.wav,kemankeş spn
lime.wav,lime spn
igne.wav,iğne spn
santuri.wav,santuri spn
edim.wav,edim spn
lasteks.wav,lasteks spn
vusat.wav,vüsat spn
bilistifade.wav,bilistifade spn
nakden.wav,nakden spn
kontrpiye.wav,kontrpiye spn
namaz.wav,namaz spn
antropoloji.wav,antropoloji spn
projektor.wav,projektör spn
permi.wav,permi p ɛ ɾ m i
metalik.wav,metalik spn
mugber.wav,muğber m uː b ɛ ɾ
benmerkezci.wav,benmerkezci spn
hokey.wav,hokey h o c e j
sosyal.wav,sosyal spn
kocak.wav,koçak spn
gazi.wav,gazi spn
cefa.wav,cefa spn
asude.wav,asude spn
cuval.wav,çuval spn
cibilliyetsiz.wav,cibilliyetsiz spn
zifiri.wav,zifirî spn
katibiadil.wav,kâtibiadil spn
pozitif.wav,pozitif spn
cehennem.wav,cehennem spn
murabba.wav,murabba m u ɾ a b b aː
musallat.wav,musallat spn
telin.wav,telin spn
zaptiye.wav,zaptiye spn
mubalaga.wav,mübalağa spn
kamarot.wav,kamarot spn
direktif.wav,direktif spn
slayt.wav,slayt spn
hub.wav,hub h uː b
plan.wav,plan spn
simetrik.wav,simetrik spn
tasarrufat.wav,tasarrufat spn
takaza.wav,takaza spn
ostaki.wav,östaki spn
zalimane.wav,zalimane spn
ankastre.wav,ankastre spn
turfa.wav,turfa spn
sufi.wav,sufi spn
mezura.wav,mezura spn
hazne.wav,hazne spn
vedia.wav,vedia spn
alazlamak.wav,alazlamak spn
sihirbaz.wav,sihirbaz spn
zihin.wav,zihin spn
mulahaza.wav,mülahaza spn
seni.wav,şeni spn
ihtiyati.wav,ihtiyati spn
bagdasik.wav,bağdaşık spn
asfalt.wav,asfalt spn
bilfiil.wav,bilfiil spn
icki.wav,içki spn
vatan_i.wav,vatan-ı spn
muadele.wav,muadele spn
zayi.wav,zayi spn
mursit.wav,mürşit spn
yagmur.wav,yağmur j aː m u ɾ
istihrac.wav,istihraç spn
tir.wav,tir spn
kostum.wav,kostüm spn
hatt_i.wav,hatt-ı spn
edibe.wav,edibe spn
mizahi.wav,mizahi spn
hazmetmek.wav,hazmetmek spn
narsisizm.wav,narsisizm spn
curetkarane.wav,cüretkârane spn
apartman.wav,apartman spn
necaset.wav,necaset spn
dar.wav,dar spn
biilac.wav,biilaç spn
ice.wav,içe spn
cennetmekan.wav,cennetmekân spn
ekmel.wav,ekmel spn
merkezkac.wav,merkezkaç spn
ebediyet.wav,ebediyet spn
sampuan.wav,şampuan spn
funikuler.wav,füniküler spn
mennan.wav,mennan spn
tevziat.wav,tevziat spn
evvela.wav,evvela spn
perkusyon.wav,perküsyon spn
muglak.wav,muğlak spn
muhtevi.wav,muhtevi spn
hirdavat.wav,hırdavat spn
mubah.wav,mübah m y b a h
asri.wav,asri spn
feristah.wav,feriştah spn
aplikasyon.wav,aplikasyon spn
taksi.wav,taksi spn
nisar.wav,nisar spn
kuskut.wav,küsküt spn
taahhutname.wav,taahhütname spn
tetik.wav,tetik spn
antisemitizm.wav,antisemitizm spn
dilberdudagi.wav,dilberdudağı spn
turnuva.wav,turnuva spn
cibinlik.wav,cibinlik spn
ustad_i.wav,üstad-ı spn
mahkumiyet.wav,mahkûmiyet spn
reva.wav,reva ɾ e v aː
tulu.wav,tulu spn
neolitik.wav,neolitik spn
asermek.wav,aşermek a ʃ ɛ ɾ m e k
slogan.wav,slogan spn
sutlac.wav,sütlaç spn
maya.wav,maya m a j a
ruam.wav,ruam ɾ u a m
umumhane.wav,umumhane spn
cinsiyet.wav,cinsiyet spn
hudayinabit.wav,hudayinabit spn
kuy.wav,kûy spn
lazim.wav,lazım spn
salis.wav,salis spn
endaze.wav,endaze spn
mihmandar.wav,mihmandar spn
zair.wav,zair spn
mumine.wav,mümine spn
nefti.wav,nefti spn
dirig.wav,diriğ spn
nikahina.wav,nikâhına spn
vekilharc.wav,vekilharç spn
liva.wav,liva spn
apandis.wav,apandis spn
yaltaklanmak.wav,yaltaklanmak spn
siyaseten.wav,siyaseten spn
platonik.wav,platonik spn
muhayyerkurdi.wav,muhayyerkürdi spn
bihaya.wav,bihaya b iː h a j aː
galiba.wav,galiba spn
aferin.wav,aferin spn
ehlisunnet.wav,ehlisünnet spn
balistik.wav,balistik spn
forvet.wav,forvet spn
rutubet.wav,rutubet spn
musabik.wav,müsabık spn
nezahet.wav,nezahet spn
balon.wav,balon spn
mezhepci.wav,mezhepçi spn
zina.wav,zina spn
oludoga.wav,ölüdoğa spn
dimyat.wav,dimyat spn
hendesi.wav,hendesi spn
hatirat.wav,hatırat spn
mutekerrir.wav,mütekerrir spn
evveliyat.wav,evveliyat spn
balata.wav,balata spn
erkaniharbiyei.wav,erkânıharbiyei spn
mahsuben.wav,mahsuben spn
mazarrat.wav,mazarrat spn
rayiha.wav,rayiha ɾ aː j i h a
belig.wav,beliğ spn
tasallut.wav,tasallut spn
kasane.wav,kâşane spn
ergenlik.wav,ergenlik spn
illiyet.wav,illiyet spn
iptida.wav,iptida spn
repertuvar.wav,repertuvar spn
mesele.wav,mesele spn
sabite.wav,sabite spn
milat.wav,milat spn
dokuman.wav,doküman spn
okse.wav,ökse spn
intan.wav,intan spn
pelesenk.wav,pelesenk spn
nefiy.wav,nefiy spn
agda.wav,ağda spn
klarnet.wav,klarnet spn
hemdert.wav,hemdert spn
iltizam.wav,iltizam spn
masat.wav,masat spn
gah.wav,gâh ɡ aː h
husu.wav,huşu h u ʃ uː
mubarek.wav,mübarek m y b aː ɾ e k
gondol.wav,gondol spn
ferdiyetci.wav,ferdiyetçi spn
asil.wav,asil spn
ilim.wav,ilim spn
sovenizm.wav,şovenizm spn
aynen.wav,aynen spn
bilumum.wav,bilumum b i ɫ u m u m
mozole.wav,mozole spn
balya.wav,balya b a ɫ j a
zeheb.wav,zeheb spn
mutegalip.wav,mütegalip spn
vukuat.wav,vukuat spn
iptal.wav,iptal spn
nacak.wav,nacak spn
asim.wav,asım spn
hizmetkar.wav,hizmetkâr spn
katalitik.wav,katalitik spn
caize.wav,caize spn
tekne.wav,tekne spn
ceddine.wav,ceddine spn
kak.wav,kak k a k
natika.wav,natıka spn
zaruri.wav,zaruri spn
planor.wav,planör spn
musait.wav,müsait spn
ahir.wav,ahir aː h i ɾ
miftah.wav,miftah spn
seviye.wav,seviye spn
kazim.wav,kâzım spn
evrek.wav,evrek e v ɾ e k
zelil.wav,zelil spn
hazine.wav,hazine spn
elveda.wav,elveda spn
oksuz.wav,öksüz spn
henuz.wav,henüz spn
nagme.wav,nağme spn
elhak.wav,elhak e ɫ h aː k
kapuska.wav,kapuska spn
konsorsiyum.wav,konsorsiyum spn
sarsak.wav,sarsak spn
mesture.wav,mesture spn
rubaiyat.wav,rubaiyat spn
cumleten.wav,cümleten spn
haci.wav,hacı spn
kurevi.wav,kürevi c y ɾ e v iː
amentu.wav,amentü spn
ruyet.wav,rüyet spn
mutabik.wav,mutabık spn
tekst.wav,tekst spn
namazlik.wav,namazlık spn
tayyor.wav,tayyör spn
seccade.wav,seccade spn
muvaffakiyet.wav,muvaffakiyet spn
hafta.wav,hafta spn
mazbut.wav,mazbut spn
ispari.wav,ispari spn
neuzubillah.wav,neuzübillah spn
derdest.wav,derdest spn
imgelem.wav,imgelem spn
sureka.wav,şürekâ spn
telezzuz.wav,telezzüz spn
armoni.wav,armoni spn
ruhani.wav,ruhani spn
sempati.wav,sempati spn
la.wav,lâ spn
ustcavus.wav,üstçavuş spn
irtibat.wav,irtibat spn
ihvan.wav,ihvan spn
bikarar.wav,bikarar b iː k a ɾ a ɾ
havadar.wav,havadar spn
deryadil.wav,deryadil spn
geda.wav,geda spn
imkani.wav,imkânı spn
profesyonel.wav,profesyonel spn
tozutmak.wav,tozutmak spn
seraser.wav,seraser spn
kismen.wav,kısmen spn
kefal.wav,kefal spn
demografik.wav,demografik spn
hiperbol.wav,hiperbol spn
rabita.wav,rabıta spn
peskir.wav,peşkir p e ʃ c i ɾ
sandel.wav,şandel spn
evrak_i.wav,evrak ı e v ɾ a k spn
nevmit.wav,nevmit spn
efekt.wav,efekt spn
zurriyet.wav,zürriyet spn
masiva.wav,masiva spn
santra.wav,santra spn
galaksi.wav,galaksi spn
menu.wav,menü spn
zari.wav,zari spn
klostrofobi.wav,klostrofobi spn
mulahazat.wav,mülahazat spn
dergi.wav,dergi spn
nafiz.wav,nafiz spn
serbestiyet.wav,serbestiyet spn
salhane.wav,salhane spn
temettu.wav,temettü spn
hakkimuktesep.wav,hakkımüktesep spn
kuddusi.wav,kuddusi spn
lahuti.wav,lahuti spn
nostalji.wav,nostalji spn
kepce.wav,kepçe spn
elestirmen.wav,eleştirmen spn
iktisadiyat.wav,iktisadiyat spn
elbise.wav,elbise spn
maderane.wav,maderane spn
minare.wav,minare spn
abes.wav,abes spn
akraba.wav,akraba a k ɾ a b aː
segment.wav,segment spn
fazilet.wav,fazilet spn
zatulcenp.wav,zatülcenp spn
ispenc.wav,ispenç spn
sofa.wav,sofa spn
terkip.wav,terkip spn
bicare.wav,biçare spn
raci.wav,raci spn
esafil.wav,esafil spn
tevekkeli.wav,tevekkeli spn
kravat.wav,kravat spn
tuvan.wav,tüvan spn
anasir.wav,anasır spn
icten.wav,içten spn
savk.wav,şavk ʃ a v k
zapt.wav,zapt spn
parmak.wav,parmak p a ɾ m a k
musavir.wav,müşavir m y ʃ aː v i ɾ
comez.wav,çömez spn
ictimaiyat.wav,içtimaiyat spn
celil.wav,celil spn
mudi.wav,mudi spn
han.wav,han spn
