word;phonetic;ipa;audio_file
madenî;Ma:déni:;maːdeniː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6050
maderzat;Ma:derzat;maːdɛɾzat;https://sozluk.rtuk.gov.tr/Home/SesKelime/6055
maderî;Ma:déri:;maːdeɾiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6053
maderane;Ma:déra:né;maːdeɾaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/6052
Maden;Ma:den;maːdɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6048
maderşahi;Ma:derşa:hi:;maːdɛɾʃaːhiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6054
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
madik;Madik‿atmak;madik‿atmak;https://sozluk.rtuk.gov.tr/Home/SesKelime/6056
madun;Ma:du:n;maːduːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6057
madut;Ma:du:t;maːduːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6058
mafiş;Ma:fiş;maːfiʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6061
mafsal;Mafsal;mafsal;https://sozluk.rtuk.gov.tr/Home/SesKelime/6062
maestro;Ma⁓éstro;ma‿estɾo;https://sozluk.rtuk.gov.tr/Home/SesKelime/6059
magazin;Magazin;maɡazin;https://sozluk.rtuk.gov.tr/Home/SesKelime/6064
maganda;Maganda;maɡanda;https://sozluk.rtuk.gov.tr/Home/SesKelime/6063
mafevk;Ma:févk;maːfevk;https://sozluk.rtuk.gov.tr/Home/SesKelime/6060
mağdur;Ma:dur;maːduɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6065
mağfur;Ma:fur;maːfuɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6069
mağduriyet;Ma:du:riyét;maːduːɾijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6067
mağfiret;Ma:firét;maːfiɾet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6068
mağdure;Ma:du:ré;maːduːɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/6066
mağlubiyet;Ma:lû:biyét;maːluːːbijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6070
Mağribî;Ma:ribi:;maːɾibiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6073
Mağrip;Ma:rip;maːɾip;https://sozluk.rtuk.gov.tr/Home/SesKelime/6074
mağlup;ma:lu:p;maːɫuːp;https://sozluk.rtuk.gov.tr/Home/SesKelime/6071
mağmum;Ma:mu:m;maːmuːm;https://sozluk.rtuk.gov.tr/Home/SesKelime/6072
Mısır;Mısır;mɯsɯɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6873
mağruriyet;Ma:ru:riyét;maːɾuːɾijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6076
mağrurane;Ma:ru:ra:né;maːɾuːɾaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/6075
mah;Ma:h;maːh;https://sozluk.rtuk.gov.tr/Home/SesKelime/6077
mahal;maha:l;mahaːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/6078
mahalli;Mahâlli:;mahaːɫliː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6080
mahalle;Mahâllé;mahaːɫle;https://sozluk.rtuk.gov.tr/Home/SesKelime/6079
maharet;Maha:rét;mahaːɾet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6082
mahbup;Mahbu:p;mahbuːp;https://sozluk.rtuk.gov.tr/Home/SesKelime/6084
mahbube;Mahbu:bé;mahbuːbe;https://sozluk.rtuk.gov.tr/Home/SesKelime/6083
mahcubane;Mahcuba:né;mahd͡ʒubaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/6086
mahdume;Mahdu:mé;mahduːme;https://sozluk.rtuk.gov.tr/Home/SesKelime/6089
mahcubiyet;Mahcu:biyét;mahd͡ʒuːbijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6087
mahdum;Mahdum;mahdum;https://sozluk.rtuk.gov.tr/Home/SesKelime/6088
mahcup;mahcup;mahd͡ʒup;https://sozluk.rtuk.gov.tr/Home/SesKelime/6085
mahfi;Mahfi:;mahfiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6092
mahfaza;Mahfaza;mahfaza;https://sozluk.rtuk.gov.tr/Home/SesKelime/6091
mahdut;mahdut;mahdut;https://sozluk.rtuk.gov.tr/Home/SesKelime/6090
mahfil;mahfil;mahfil;https://sozluk.rtuk.gov.tr/Home/SesKelime/6093
mahfuzen;Mahfu:zen;mahfuːzɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6095
mahi;Ma:hi;maːhi;https://sozluk.rtuk.gov.tr/Home/SesKelime/6096
mahfuz;Mahfuz;mahfuz;https://sozluk.rtuk.gov.tr/Home/SesKelime/6094
Ol;olağanüstü;oɫaanysty;https://sozluk.rtuk.gov.tr/Home/SesKelime/13307
Mahir;Ma:hir;maːhiɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6098
mahirane;Ma:hira:né;maːhiɾaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/6099
mahi;Ma:hi;maːhi;https://sozluk.rtuk.gov.tr/Home/SesKelime/6096
mahiye;Ma:hiyé;maːhije;https://sozluk.rtuk.gov.tr/Home/SesKelime/6100
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
mahiyet;ma:hiyét;maːhijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6101
mahkeme;Mahkémé;mahceme;https://sozluk.rtuk.gov.tr/Home/SesKelime/6102
mahkûkat;Mahkû:ka:t;mahcuːːkaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6106
Kübra;Kübra:;cybɾaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/5699
Mahkeme-i;Mahkéméyi kübra:;mahcemeji cybɾaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6103
Şeriye;Şériyé;ʃeɾije;https://sozluk.rtuk.gov.tr/Home/SesKelime/10015
Mahkeme-i;Mahkéméyi kübra:;mahcemeji cybɾaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6103
mahkûme;Mahkû:mé;mahcuːːme;https://sozluk.rtuk.gov.tr/Home/SesKelime/6108
mahkûk;Mahkû:k;mahcuːːk;https://sozluk.rtuk.gov.tr/Home/SesKelime/6105
mahkûmiyet;Mahkû:miyét;mahcuːːmijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6109
mahkûm;mahku:m;mahkuːm;https://sozluk.rtuk.gov.tr/Home/SesKelime/6107
mahlas;Mahlâ:s;mahlaːːs;https://sozluk.rtuk.gov.tr/Home/SesKelime/6110
mahmude;Mahmu:dé;mahmuːde;https://sozluk.rtuk.gov.tr/Home/SesKelime/6115
mahlûkat;Mahlû:ka:t;mahluːːkaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6113
mahlep;Mahlép;mahlep;https://sozluk.rtuk.gov.tr/Home/SesKelime/6111
mahlûk;Mahlûk;mahluːk;https://sozluk.rtuk.gov.tr/Home/SesKelime/6112
mahlut;Mahlu:t;mahɫuːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6114
mahmul;mahmu:l;mahmuːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/6116
mahmur;mahmu:r;mahmuːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6117
Mahmure;Mahmu:ré;mahmuːɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/6118
Mahmut;Mahmut;mahmut;https://sozluk.rtuk.gov.tr/Home/SesKelime/6119
Sen;Séna:;senaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9397
mahmuz;mahmuz;mahmuz;https://sozluk.rtuk.gov.tr/Home/SesKelime/6120
mahpushane;Mahpusha:né;mahpushaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/6122
mahreç;Mahréç;mahɾet͡ʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6123
mahpus;mahpus;mahpus;https://sozluk.rtuk.gov.tr/Home/SesKelime/6121
demir;démir;demiɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/12551
mahrek;Mahrék;mahɾek;https://sozluk.rtuk.gov.tr/Home/SesKelime/6124
mahremiyet;Mahrémi:yét;mahɾemiːjet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6126
mahrukat;Mahru:ka:t;mahɾuːkaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6127
mahrum;mahrum;mahɾum;https://sozluk.rtuk.gov.tr/Home/SesKelime/6128
mahrumiyet;Mahru:miyét;mahɾuːmijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6129
mahrut;Mahrut;mahɾut;https://sozluk.rtuk.gov.tr/Home/SesKelime/6130
mahsuben;Mahsu:ben;mahsuːbɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6132
için;için;it͡ʃin;https://sozluk.rtuk.gov.tr/Home/SesKelime/12813
mahruti;Mahru:ti:;mahɾuːtiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6131
mahrem;mahrem;mahɾɛm;https://sozluk.rtuk.gov.tr/Home/SesKelime/6125
mahsulat;Mahsu:lâ:t;mahsuːlaːːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6134
mahsuldar;Mahsûlda:r;mahsuːɫdaːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6135
mahsup;Mahsup;mahsup;https://sozluk.rtuk.gov.tr/Home/SesKelime/6136
mahsul;mahsu:l;mahsuːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/6133
mahsusa;Mahsu:sa;mahsuːsa;https://sozluk.rtuk.gov.tr/Home/SesKelime/6139
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
mahsur;mahsur;mahsuɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6137
mahsus;mahsus;mahsus;https://sozluk.rtuk.gov.tr/Home/SesKelime/6138
mahşeri;Mahşéri:;mahʃeɾiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6144
mahsusiyet;Mahsu:siyét;mahsuːsijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6142
mahsusat;Mahsu:sa:t;mahsuːsaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6140
mahşer;mahşer;mahʃɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6143
mahsusen;Mahsu:sen;mahsuːsɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6141
mahtutat;Mahtu:ta:t;mahtuːtaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6146
Yalnız;Yalnız;jaɫnɯz;https://sozluk.rtuk.gov.tr/Home/SesKelime/11667
mahtut;Mahtu:t;mahtuːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6145
mahur;Ma:hur;maːhuɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6147
mahut;Ma:hut;maːhut;https://sozluk.rtuk.gov.tr/Home/SesKelime/6148
mahviyetkâr;Mahviyétkâ:r;mahvijetcaːːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6150
mahviyet;Mahviyét;mahvijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6149
mahya;mahya;mahja;https://sozluk.rtuk.gov.tr/Home/SesKelime/6151
mahzunane;Mahzu:na:né;mahzuːnaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/6155
mahzur;mahzur;mahzuɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6156
mahzen;Mahzen;mahzɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6153
mahzar;mahzar;mahzaɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6152
mahzun;Mahzu:n;mahzuːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6154
mahzure;Mahzu:ré;mahzuːɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/6158
mahzuzat;Mahzu:za:t;mahzuːzaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6160
mahzuz;Mahzu:z;mahzuːz;https://sozluk.rtuk.gov.tr/Home/SesKelime/6159
mai;Ma:⁓i:;maː‿iː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6161
mahzurat;Mahzu:ra:t;mahzuːɾaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6157
maile;Ma:⁓ilé;maː‿ile;https://sozluk.rtuk.gov.tr/Home/SesKelime/6164
main;Ma:⁓i:n;maː‿iːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6165
Maide;Ma:⁓idé;maː‿ide;https://sozluk.rtuk.gov.tr/Home/SesKelime/6162
mail;Ma:⁓il;maː‿il;https://sozluk.rtuk.gov.tr/Home/SesKelime/6163
maiyet;Mai:yét;maiːjet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6167
majeste;Majésté;maʒeste;https://sozluk.rtuk.gov.tr/Home/SesKelime/6168
maişet;Ma⁓i:şét;ma‿iːʃet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6166
majör;majör;maʒœɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6169
majüskül;Majüskül;maʒyscyl;https://sozluk.rtuk.gov.tr/Home/SesKelime/6170
ekonomik;Ékonomik;ekonomik;https://sozluk.rtuk.gov.tr/Home/SesKelime/2107
makale;Maka:lé;makaːle;https://sozluk.rtuk.gov.tr/Home/SesKelime/6172
makalat;Maka:lâ:t;makaːlaːːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6171
makamat;Maka:ma:t;makaːmaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6174
müzik;Müzikâl;myzicaːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/7794
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
makam;makam;makam;https://sozluk.rtuk.gov.tr/Home/SesKelime/6173
gazete;Gazété;ɡazete;https://sozluk.rtuk.gov.tr/Home/SesKelime/2936
makam-ı;Maka:mı hilâ:fét;makaːmɯ hilaːːfet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6175
makar;Makar;makaɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6176
makastar;Makastar;makastaɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6178
ve;Véba:;vebaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/11492
makaskâr;Makaskâ:r;makascaːːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6177
Makber;makber;makbɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6180
makat;Makat;makat;https://sozluk.rtuk.gov.tr/Home/SesKelime/6179
makbule;Makbû:lé;makbuːːle;https://sozluk.rtuk.gov.tr/Home/SesKelime/6182
Makbule;Makbû:lé;makbuːːle;https://sozluk.rtuk.gov.tr/Home/SesKelime/6182
makbul;makbu:l;makbuːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/6181
makbuz;Makbuz;makbuz;https://sozluk.rtuk.gov.tr/Home/SesKelime/6185
makdem;Makdem;makdɛm;https://sozluk.rtuk.gov.tr/Home/SesKelime/6186
Makedonya;Makédonya;macedonja;https://sozluk.rtuk.gov.tr/Home/SesKelime/6187
ma’kes;Ma:kés;maːces;https://sozluk.rtuk.gov.tr/Home/SesKelime/6188
makbuliyet;Makbû:liyét;makbuːːlijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6184
makine;makiné;macine;https://sozluk.rtuk.gov.tr/Home/SesKelime/6189
bir;bir;biɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/12354
makosen;Makosen;makosɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6190
maksat;Maksat;maksat;https://sozluk.rtuk.gov.tr/Home/SesKelime/6194
makreme;Makrémé;makɾeme;https://sozluk.rtuk.gov.tr/Home/SesKelime/6191
makrun;Makru:n;makɾuːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6193
Maksude;Maksu:dé;maksuːde;https://sozluk.rtuk.gov.tr/Home/SesKelime/6197
makrome;Makromé;makɾome;https://sozluk.rtuk.gov.tr/Home/SesKelime/6192
maksure;Maksu:ré;maksuːɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/6198
maksim;Maksim;maksim;https://sozluk.rtuk.gov.tr/Home/SesKelime/6195
maksimum;Maksimum;maksimum;https://sozluk.rtuk.gov.tr/Home/SesKelime/6196
maksut;Maksut;maksut;https://sozluk.rtuk.gov.tr/Home/SesKelime/6199
maktul;Maktûl;maktuːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/6203
maktulen;Maktu:len;maktuːlɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6204
maktel;Maktel;maktɛl;https://sozluk.rtuk.gov.tr/Home/SesKelime/6201
maktu;maktu:;maktuː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6202
makul;ma:ku:l;maːkuːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/6205
makta;makta;makta;https://sozluk.rtuk.gov.tr/Home/SesKelime/6200
makule;Maku:lé;makuːle;https://sozluk.rtuk.gov.tr/Home/SesKelime/6207
makuliyet;Ma:ku:liyét;maːkuːlijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6208
makulat;Ma:ku:lâ:t;maːkuːlaːːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6206
malayani;Ma:lâ:ya:ni:;maːlaːːjaːniː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6211
makûs;ma:ku:s;maːkuːs;https://sozluk.rtuk.gov.tr/Home/SesKelime/6209
mal;mal;mal;https://sozluk.rtuk.gov.tr/Home/SesKelime/6210
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
Malazgirt;Malazgirt;maɫazɡiɾt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6212
mali;Ma:li:;maːliː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6213
Mali;Ma:li:;maːliː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6213
malihülya;Ma:lihülya:;maːlihyɫjaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6215
malikâne;Ma:likâ:né;maːlicaːːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/6217
malik;Ma:lik;maːlik;https://sozluk.rtuk.gov.tr/Home/SesKelime/6216
Maliki;Ma:liki:;maːliciː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6218
malikiyet;Ma:likiyét;maːlicijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6219
Malik;Ma:lik;maːlik;https://sozluk.rtuk.gov.tr/Home/SesKelime/6216
maliye;Ma:liyé;maːlije;https://sozluk.rtuk.gov.tr/Home/SesKelime/6221
maliyet;Ma:liyét;maːlijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6222
malul;ma:lu:l;maːɫuːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/6224
malumat;Ma:lû:ma:t;maːluːːmaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6228
malulen;Ma:lû:len;maːluːːlɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6225
malum;ma:lu:m;maːɫuːm;https://sozluk.rtuk.gov.tr/Home/SesKelime/6227
yapılan;yapılandırma;japɯɫandɯɾma;https://sozluk.rtuk.gov.tr/Home/SesKelime/13580
maluliyet;Ma:lû:liyét;maːluːːlijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6226
maltız;maltız;maɫtɯz;https://sozluk.rtuk.gov.tr/Home/SesKelime/6223
malumatfuruş;Ma:lûmatfuru:ş;maːluːmatfuɾuːʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6229
mamul;Ma:mûl;maːmuːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/6234
mamur;Ma:mur;maːmuɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6236
mamure;Ma:mu:ré;maːmuːɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/6237
mamelek;Ma:mélék;maːmelek;https://sozluk.rtuk.gov.tr/Home/SesKelime/6233
mamafih;Ma:ma:fih;maːmaːfih;https://sozluk.rtuk.gov.tr/Home/SesKelime/6020
malzeme;ma:lzémé;maːɫzeme;https://sozluk.rtuk.gov.tr/Home/SesKelime/6231
Mamuret-ül-aziz;Ma:mu:rétül azi:z;maːmuːɾetyɫ aziːz;https://sozluk.rtuk.gov.tr/Home/SesKelime/6238
mamulat;Ma:mulâ:t;maːmulaːːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6235
mamut;Mamut;mamut;https://sozluk.rtuk.gov.tr/Home/SesKelime/6240
mamuriyet;Ma:mu:riyét;maːmuːɾijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6239
manend;Ma:nend;maːnɛnd;https://sozluk.rtuk.gov.tr/Home/SesKelime/6246
manalı;Ma:nâ:lı;maːnaːːɫɯ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6242
mandalina;Mandalina;mandalina;https://sozluk.rtuk.gov.tr/Home/SesKelime/6243
manen;Ma:nen;maːnɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6245
mana;ma:na:;maːnaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6241
Mana;ma:na:;maːnaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6241
mandolin;Mandolin;mandolin;https://sozluk.rtuk.gov.tr/Home/SesKelime/6244
maneviyat;ma:néviyat;maːnevijat;https://sozluk.rtuk.gov.tr/Home/SesKelime/6248
manevi;ma:névi:;maːneviː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6247
manevra;manévra;manevɾa;https://sozluk.rtuk.gov.tr/Home/SesKelime/6249
mani;mani;mani;https://sozluk.rtuk.gov.tr/Home/SesKelime/6251
mani;mani;mani;https://sozluk.rtuk.gov.tr/Home/SesKelime/6251
manganez;Manganéz;manɡanez;https://sozluk.rtuk.gov.tr/Home/SesKelime/6250
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
manidar;Ma:nida:r;maːnidaːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6254
mani;mani;mani;https://sozluk.rtuk.gov.tr/Home/SesKelime/6251
manifatura;Manifatura;manifatuɾa;https://sozluk.rtuk.gov.tr/Home/SesKelime/6255
manifesto;Manifésto;manifesto;https://sozluk.rtuk.gov.tr/Home/SesKelime/6256
manikür;Manikür;manicyɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6257
manipülasyon;Manipülâsyon;manipylaːsjon;https://sozluk.rtuk.gov.tr/Home/SesKelime/6258
mansiyon;Mansiyon;mansijon;https://sozluk.rtuk.gov.tr/Home/SesKelime/6262
mansıp;Mansıp;mansɯp;https://sozluk.rtuk.gov.tr/Home/SesKelime/6261
manipüle;Manipülé étmék;manipyle etmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/6259
mansur;Mansu:r;mansuːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6263
mantıken;Mantıken;mantɯcɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6267
mantalite;Mantalité;mantalite;https://sozluk.rtuk.gov.tr/Home/SesKelime/6265
mantık;mantık;mantɯk;https://sozluk.rtuk.gov.tr/Home/SesKelime/6266
mansuriyet;Mansu:riyét;mansuːɾijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6264
manuel;Manu⁓el;manu‿ɛl;https://sozluk.rtuk.gov.tr/Home/SesKelime/6269
mantıki;Mantıki:;mantɯciː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6268
manzum;mañzum;maŋzum;https://sozluk.rtuk.gov.tr/Home/SesKelime/6271
manzara;mañzara;maŋzaɾa;https://sozluk.rtuk.gov.tr/Home/SesKelime/6270
manzume;Manzu:mé;manzuːme;https://sozluk.rtuk.gov.tr/Home/SesKelime/6272
maral;Maral;maɾal;https://sozluk.rtuk.gov.tr/Home/SesKelime/6275
Marakeş;Marakéş;maɾaceʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6274
maraz;maraz;maɾaz;https://sozluk.rtuk.gov.tr/Home/SesKelime/6276
maraba;Maraba;maɾaba;https://sozluk.rtuk.gov.tr/Home/SesKelime/6273
maraza;Maraza;maɾaza;https://sozluk.rtuk.gov.tr/Home/SesKelime/6277
marazi;Marazi:;maɾaziː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6279
maraz-ı;Marazı asabi:;maɾazɯ asabiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6278
marifet;ma:rifét;maːɾifet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6280
marifet;ma:rifét;maːɾifet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6280
Marifet;ma:rifét;maːɾifet;https://sozluk.rtuk.gov.tr/Home/SesKelime/6280
mariz;Mari:z;maɾiːz;https://sozluk.rtuk.gov.tr/Home/SesKelime/6285
Marifetname;Ma:rifétna:mé;maːɾifetnaːme;https://sozluk.rtuk.gov.tr/Home/SesKelime/6282
marifetullah;Ma:rifétulla:h;maːɾifetuɫɫaːh;https://sozluk.rtuk.gov.tr/Home/SesKelime/6284
marpuç;Marpuç;maɾput͡ʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6288
maroken;Maroken;maɾocɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/6287
mariz;Mari:z;maɾiːz;https://sozluk.rtuk.gov.tr/Home/SesKelime/6285
marşandiz;Marşandiz;maɾʃandiz;https://sozluk.rtuk.gov.tr/Home/SesKelime/6289
marul;Marul;maɾul;https://sozluk.rtuk.gov.tr/Home/SesKelime/6291
maruf;ma:ruf;maːɾuf;https://sozluk.rtuk.gov.tr/Home/SesKelime/6290
ve;Véba:;vebaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/11492
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
Marut;Ma:rut;maːɾut;https://sozluk.rtuk.gov.tr/Home/SesKelime/6292
meşhur;Méşhu:r;meʃhuːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6741
maruz;ma:ruz;maːɾuz;https://sozluk.rtuk.gov.tr/Home/SesKelime/6293
veya;Véya:hut;vejaːhut;https://sozluk.rtuk.gov.tr/Home/SesKelime/11569
masaj;Masaj;masaʒ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6296
masad;Masa:d;masaːd;https://sozluk.rtuk.gov.tr/Home/SesKelime/6295
maruzat;Ma:ru:za:t;maːɾuːzaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/6294
sözlü;sözlü;sœzly;https://sozluk.rtuk.gov.tr/Home/SesKelime/13453
masal;masal;masal;https://sozluk.rtuk.gov.tr/Home/SesKelime/6297
masat;Masat;masat;https://sozluk.rtuk.gov.tr/Home/SesKelime/6299
peri;Péri;peɾi;https://sozluk.rtuk.gov.tr/Home/SesKelime/8555
masarif;Masa:rif;masaːɾif;https://sozluk.rtuk.gov.tr/Home/SesKelime/6298
masiva;Ma:siva:;maːsivaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/6302
maskot;Maskot;maskot;https://sozluk.rtuk.gov.tr/Home/SesKelime/6301
maslahatgüzar;Maslahatgüza:r;masɫahatɡyzaːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6304
maskara;Maskara;maskaɾa;https://sozluk.rtuk.gov.tr/Home/SesKelime/6300
maslahat;Maslahat;masɫahat;https://sozluk.rtuk.gov.tr/Home/SesKelime/6303
maslup;Maslup;masɫup;https://sozluk.rtuk.gov.tr/Home/SesKelime/6307
