audio_path,words,phonemes,timestamps
ergimek.wav,ergimek,ɛ ɾ ɡ i m e k,"[(0.49, 0.65), (0.65, 0.66), (0.66, 0.76), (0.76, 0.81), (0.81, 0.86), (0.86, 1.0), (1.0, 1.18)]"
peygamber.wav,peygamber,p e j ɡ a m b ɛ ɾ,"[(0.41, 0.46), (0.46, 0.55), (0.55, 0.6), (0.6, 0.65), (0.65, 0.77), (0.77, 0.85), (0.85, 0.86), (0.86, 1.01), (1.01, 1.24)]"
suur.wav,şuur,ʃ u u ɾ,"[(0.39, 0.54), (0.54, 0.59), (0.59, 0.82), (0.82, 0.99)]"
ebkem.wav,ebkem,e b c ɛ m,"[(0.5, 0.66), (0.66, 0.67), (0.67, 0.77), (0.77, 0.88), (0.88, 1.08)]"
huri.wav,huri,h uː ɾ iː,"[(0.41, 0.5), (0.5, 0.54), (0.54, 0.81), (0.81, 1.14)]"
igva.wav,iğva,iː v aː,"[(0.49, 0.75), (0.75, 0.76), (0.76, 1.1)]"
karafaki.wav,karafaki,k a ɾ a f a c i,"[(0.45, 0.54), (0.54, 0.63), (0.63, 0.64), (0.64, 0.74), (0.74, 0.82), (0.82, 0.89), (0.89, 1.02), (1.02, 1.16)]"
asar.wav,aşar,aː ʃ aː ɾ,"[(0.53, 0.65), (0.65, 0.76), (0.76, 0.88), (0.88, 1.06)]"
aglamak.wav,ağlamak,aː ɫ a m a k,"[(0.48, 0.69), (0.69, 0.7), (0.7, 0.78), (0.78, 0.83), (0.83, 0.97), (0.97, 1.14)]"
major.wav,majör,m a ʒ œ ɾ,"[(0.15, 0.24), (0.24, 0.35), (0.35, 0.43), (0.43, 0.6), (0.6, 0.76)]"
ihrama.wav,ihrama,i h ɾ aː m a ɡ i ɾ m e k,"[(0.45, 0.64), (0.64, 0.65), (0.65, 0.66), (0.66, 0.84), (0.84, 0.89), (0.89, 1.0), (1.0, 1.06), (1.06, 1.15), (1.15, 1.16), (1.16, 1.23), (1.23, 1.28), (1.28, 1.51)]"
baska.wav,başka,b a ʃ k a,"[(0.23, 0.33), (0.33, 0.45), (0.45, 0.6), (0.6, 0.67), (0.67, 0.85)]"
hirbo.wav,hırbo,h ɯ ɾ b o,"[(0.43, 0.5), (0.5, 0.66), (0.66, 0.67), (0.67, 0.68), (0.68, 0.9)]"
mururiye.wav,müruriye,m y ɾ uː ɾ i j e,"[(0.46, 0.54), (0.54, 0.64), (0.64, 0.65), (0.65, 0.88), (0.88, 0.89), (0.89, 0.94), (0.94, 1.05), (1.05, 1.21)]"
hosbes.wav,hoşbeş,h o ʃ b e ʃ,"[(0.43, 0.5), (0.5, 0.61), (0.61, 0.77), (0.77, 0.78), (0.78, 0.92), (0.92, 1.18)]"
bros.wav,broş,b ɾ o ʃ,"[(0.46, 0.55), (0.55, 0.56), (0.56, 0.76), (0.76, 1.03)]"
havari.wav,havari,h a v aː ɾ iː,"[(0.42, 0.5), (0.5, 0.62), (0.62, 0.63), (0.63, 0.87), (0.87, 0.88), (0.88, 1.1)]"
isik.wav,ışık,ɯ ʃ ɯ k,"[(0.21, 0.28), (0.28, 0.4), (0.4, 0.47), (0.47, 0.69)]"
sekva.wav,şekva,ʃ e k v aː,"[(0.36, 0.49), (0.49, 0.59), (0.59, 0.69), (0.69, 0.7), (0.7, 0.93)]"
muhur.wav,mühür,m y h y ɾ,"[(0.43, 0.5), (0.5, 0.59), (0.59, 0.6), (0.6, 0.75), (0.75, 0.92)]"
meh.wav,meh,m e h,"[(0.44, 0.56), (0.56, 0.8), (0.8, 0.81)]"
hakem.wav,hakem,h a c e m,"[(0.08, 0.18), (0.18, 0.23), (0.23, 0.32), (0.32, 0.4), (0.4, 0.49)]"
eyvallahi.wav,eyvallahı,e j v a ɫ ɫ aː h ɯ o ɫ m a m a k,"[(0.49, 0.57), (0.57, 0.67), (0.67, 0.68), (0.68, 0.89), (0.89, 0.9), (0.9, 0.91), (0.91, 1.16), (1.16, 1.17), (1.17, 1.27), (1.27, 1.49), (1.49, 1.5), (1.5, 1.56), (1.56, 1.64), (1.64, 1.7), (1.7, 1.77), (1.77, 1.98)]"
okka.wav,okka,o k k a,"[(0.46, 0.61), (0.61, 0.71), (0.71, 0.78), (0.78, 0.99)]"
yag.wav,yağ,j aː,"[(0.43, 0.57), (0.57, 0.8)]"
magmum.wav,mağmum,m aː m uː m,"[(0.44, 0.54), (0.54, 0.77), (0.77, 0.85), (0.85, 1.03), (1.03, 1.2)]"
savullamak.wav,şavullamak,ʃ a v u ɫ ɫ a m a k,"[(0.35, 0.5), (0.5, 0.59), (0.59, 0.6), (0.6, 0.75), (0.75, 0.76), (0.76, 0.77), (0.77, 0.87), (0.87, 0.92), (0.92, 1.07), (1.07, 1.29)]"
sahika.wav,şahika,ʃ aː h i k a,"[(0.34, 0.49), (0.49, 0.65), (0.65, 0.66), (0.66, 0.79), (0.79, 0.88), (0.88, 1.1)]"
kevkeb.wav,kevkeb,c e v c e b,"[(0.43, 0.52), (0.52, 0.67), (0.67, 0.68), (0.68, 0.78), (0.78, 0.98), (0.98, 0.99)]"
isbu.wav,işbu,i ʃ b u,"[(0.47, 0.6), (0.6, 0.78), (0.78, 0.79), (0.79, 1.01)]"
pesrev.wav,peşrev,p e ʃ ɾ e v,"[(0.47, 0.52), (0.52, 0.61), (0.61, 0.76), (0.76, 0.77), (0.77, 1.01), (1.01, 1.02)]"
evre.wav,evre,e v ɾ e,"[(0.49, 0.71), (0.71, 0.72), (0.72, 0.73), (0.73, 0.97)]"
fevk.wav,fevk,f e v k,"[(0.35, 0.5), (0.5, 0.75), (0.75, 0.76), (0.76, 0.96)]"
ki.wav,ki,c i b a ɾ,"[(0.44, 0.53), (0.53, 0.61), (0.61, 0.62), (0.62, 0.81), (0.81, 0.99)]"
bari.wav,bari,b aː ɾ i,"[(0.42, 0.5), (0.5, 0.73), (0.73, 0.74), (0.74, 0.92)]"
mayo.wav,mayo,m a j o,"[(0.42, 0.53), (0.53, 0.62), (0.62, 0.69), (0.69, 0.84)]"
beraber.wav,beraber,b e ɾ aː b ɛ ɾ,"[(0.35, 0.36), (0.36, 0.49), (0.49, 0.5), (0.5, 0.75), (0.75, 0.76), (0.76, 0.9), (0.9, 1.14)]"
bahar.wav,bahar,b a h a ɾ,"[(0.2, 0.27), (0.27, 0.44), (0.44, 0.45), (0.45, 0.58), (0.58, 0.79)]"
guruh.wav,güruh,ɡ y ɾ uː h,"[(0.46, 0.51), (0.51, 0.59), (0.59, 0.6), (0.6, 0.86), (0.86, 0.87)]"
muharip.wav,muharip,m u h aː ɾ i p,"[(0.45, 0.51), (0.51, 0.63), (0.63, 0.64), (0.64, 0.84), (0.84, 0.85), (0.85, 0.98), (0.98, 1.18)]"
lamba.wav,lamba,ɫ aː m b a,"[(0.99, 1.1), (1.1, 1.14), (1.14, 1.21), (1.21, 1.22), (1.22, 1.41)]"
kalbi.wav,kalbî,c aː ɫ b iː,"[(0.46, 0.54), (0.54, 0.57), (0.57, 0.77), (0.77, 0.78), (0.78, 1.0)]"
kure.wav,küre,c y ɾ e,"[(0.48, 0.57), (0.57, 0.64), (0.64, 0.65), (0.65, 0.86)]"
gaf.wav,gaf,ɡ a f,"[(0.21, 0.32), (0.32, 0.46), (0.46, 0.56)]"
pala.wav,pala,p a ɫ a,"[(0.4, 0.48), (0.48, 0.59), (0.59, 0.6), (0.6, 0.83)]"
siar.wav,şiar,ʃ i a ɾ,"[(0.4, 0.6), (0.6, 0.76), (0.76, 0.88), (0.88, 1.04)]"
orf.wav,örf,œ ɾ f,"[(0.32, 0.52), (0.52, 0.53), (0.53, 0.72)]"
safak.wav,şafak,ʃ a f a k,"[(0.35, 0.5), (0.5, 0.56), (0.56, 0.66), (0.66, 0.8), (0.8, 0.98)]"
kasagi.wav,kaşağı,k a ʃ aː,"[(0.45, 0.53), (0.53, 0.61), (0.61, 0.74), (0.74, 1.15)]"
kafiye.wav,kafiye,k aː f i j e,"[(0.46, 0.55), (0.55, 0.72), (0.72, 0.83), (0.83, 0.86), (0.86, 0.97), (0.97, 1.24)]"
hosmerim.wav,höşmerim,h œ ʃ m e ɾ i m,"[(0.45, 0.5), (0.5, 0.59), (0.59, 0.73), (0.73, 0.78), (0.78, 0.88), (0.88, 0.89), (0.89, 0.97), (0.97, 1.18)]"
kilibik.wav,kılıbık,k ɯ ɫ ɯ b ɯ k,"[(0.46, 0.55), (0.55, 0.63), (0.63, 0.64), (0.64, 0.77), (0.77, 0.78), (0.78, 0.91), (0.91, 1.1)]"
mihr.wav,mihr,m i h ɾ,"[(0.44, 0.5), (0.5, 0.71), (0.71, 0.72), (0.72, 0.91)]"
kirba.wav,kırba,k ɯ ɾ b a,"[(0.46, 0.57), (0.57, 0.66), (0.66, 0.75), (0.75, 0.76), (0.76, 1.15)]"
ufuk.wav,ufuk,u f u k,"[(0.49, 0.57), (0.57, 0.7), (0.7, 0.86), (0.86, 0.99)]"
kalker.wav,kalker,k a ɫ c ɛ ɾ,"[(0.45, 0.53), (0.53, 0.67), (0.67, 0.68), (0.68, 0.79), (0.79, 0.92), (0.92, 1.12)]"
kumla.wav,kumla,k u m ɫ a,"[(0.44, 0.52), (0.52, 0.55), (0.55, 0.72), (0.72, 0.73), (0.73, 1.03)]"
mukarrip.wav,mukarrip,m u k a ɾ ɾ i p,"[(0.44, 0.49), (0.49, 0.59), (0.59, 0.67), (0.67, 0.86), (0.86, 0.87), (0.87, 0.88), (0.88, 1.08), (1.08, 1.3)]"
maser.wav,maşer,m aː ʃ ɛ ɾ,"[(0.46, 0.53), (0.53, 0.69), (0.69, 0.82), (0.82, 0.95), (0.95, 1.16)]"
sarabi.wav,şarabi,ʃ a ɾ aː b iː,"[(0.34, 0.49), (0.49, 0.6), (0.6, 0.61), (0.61, 0.9), (0.9, 0.91), (0.91, 1.16)]"
kavmi.wav,kavmî,k a v m iː,"[(0.46, 0.54), (0.54, 0.7), (0.7, 0.71), (0.71, 0.81), (0.81, 1.11)]"
avam.wav,avam,a v a m,"[(0.53, 0.69), (0.69, 0.7), (0.7, 0.75), (0.75, 0.93)]"
muhip.wav,muhip,m u h i p,"[(0.2, 0.28), (0.28, 0.4), (0.4, 0.41), (0.41, 0.64), (0.64, 0.77)]"
buro.wav,büro,b y ɾ o,"[(0.47, 0.55), (0.55, 0.66), (0.66, 0.67), (0.67, 0.86)]"
ahbap.wav,ahbap,a h b a p,"[(0.48, 0.71), (0.71, 0.72), (0.72, 0.73), (0.73, 0.91), (0.91, 1.02)]"
kukumav.wav,kukumav,k u k u m a v k u ʃ u,"[(0.43, 0.5), (0.5, 0.58), (0.58, 0.65), (0.65, 0.69), (0.69, 0.76), (0.76, 0.97), (0.97, 0.98), (0.98, 1.07), (1.07, 1.12), (1.12, 1.26), (1.26, 1.4)]"
asure.wav,aşure,a ʃ uː ɾ e,"[(0.48, 0.59), (0.59, 0.72), (0.72, 0.86), (0.86, 0.87), (0.87, 1.05)]"
vehim.wav,vehim,v e h i m,"[(0.49, 0.62), (0.62, 0.71), (0.71, 0.72), (0.72, 0.88), (0.88, 1.07)]"
basbug.wav,başbuğ,b a ʃ b uː,"[(0.45, 0.49), (0.49, 0.61), (0.61, 0.77), (0.77, 0.78), (0.78, 1.04)]"
kulvar.wav,kulvar,k u ɫ v a ɾ,"[(0.42, 0.5), (0.5, 0.64), (0.64, 0.65), (0.65, 0.66), (0.66, 0.87), (0.87, 1.08)]"
gargara.wav,gargara,ɡ a ɾ ɡ a ɾ a,"[(0.47, 0.52), (0.52, 0.67), (0.67, 0.68), (0.68, 0.75), (0.75, 0.87), (0.87, 0.88), (0.88, 1.25)]"
ugrak.wav,uğrak,uː ɾ a k,"[(0.44, 0.66), (0.66, 0.67), (0.67, 0.85), (0.85, 1.07)]"
rah.wav,rah,ɾ aː h,"[(0.48, 0.49), (0.49, 0.82), (0.82, 0.83)]"
abla.wav,abla,a b ɫ a,"[(0.21, 0.4), (0.4, 0.41), (0.41, 0.42), (0.42, 0.65)]"
veba.wav,veba,v e b aː,"[(0.45, 0.51), (0.51, 0.67), (0.67, 0.68), (0.68, 1.04)]"
varos.wav,varoş,v a ɾ o ʃ,"[(0.42, 0.51), (0.51, 0.63), (0.63, 0.64), (0.64, 0.81), (0.81, 1.05)]"
kibriya.wav,kibriya,c i b ɾ i j aː,"[(0.4, 0.5), (0.5, 0.6), (0.6, 0.61), (0.61, 0.62), (0.62, 0.79), (0.79, 0.85), (0.85, 1.16)]"
kem.wav,kem,c ɛ m,"[(0.25, 0.34), (0.34, 0.48), (0.48, 0.63)]"
gures.wav,güreş,ɡ y ɾ e ʃ,"[(0.47, 0.56), (0.56, 0.65), (0.65, 0.66), (0.66, 0.81), (0.81, 1.09)]"
per.wav,per,p ɛ ɾ,"[(0.41, 0.47), (0.47, 0.62), (0.62, 0.83)]"
barem.wav,barem,b a ɾ e m,"[(0.42, 0.5), (0.5, 0.63), (0.63, 0.64), (0.64, 0.77), (0.77, 0.88)]"
peri.wav,peri,p e ɾ i,"[(0.38, 0.46), (0.46, 0.49), (0.49, 0.5), (0.5, 0.8)]"
fahis.wav,fahiş,f aː h i ʃ,"[(0.37, 0.51), (0.51, 0.69), (0.69, 0.7), (0.7, 0.83), (0.83, 1.07)]"
fahir.wav,fahir,f aː h i ɾ,"[(0.37, 0.51), (0.51, 0.72), (0.72, 0.73), (0.73, 0.87), (0.87, 1.05)]"
sorolop.wav,şorolop,ʃ o ɾ o ɫ o p,"[(0.36, 0.49), (0.49, 0.58), (0.58, 0.59), (0.59, 0.71), (0.71, 0.72), (0.72, 0.88), (0.88, 1.07)]"
riba.wav,riba,ɾ i b aː,"[(0.5, 0.51), (0.51, 0.7), (0.7, 0.71), (0.71, 1.13)]"
imame.wav,imame,i m aː m e,"[(0.47, 0.6), (0.6, 0.67), (0.67, 0.84), (0.84, 0.92), (0.92, 1.11)]"
ayak.wav,ayak,a j a k,"[(0.4, 0.5), (0.5, 0.56), (0.56, 0.71), (0.71, 0.83)]"
er.wav,er,ɛ ɾ,"[(0.49, 0.68), (0.68, 0.93)]"
mafevk.wav,mafevk,m aː f e v k,"[(0.46, 0.55), (0.55, 0.72), (0.72, 0.83), (0.83, 0.99), (0.99, 1.0), (1.0, 1.24)]"
basmuharrir.wav,başmuharrir,b a ʃ m u h a ɾ ɾ i ɾ,"[(0.45, 0.5), (0.5, 0.62), (0.62, 0.73), (0.73, 0.78), (0.78, 0.87), (0.87, 0.88), (0.88, 0.97), (0.97, 1.0), (1.0, 1.01), (1.01, 1.14), (1.14, 1.35)]"
bayi.wav,bayi,b aː j i,"[(0.14, 0.23), (0.23, 0.42), (0.42, 0.63), (0.63, 0.85)]"
soke.wav,şoke,ʃ o c e,"[(0.34, 0.5), (0.5, 0.58), (0.58, 0.7), (0.7, 0.89)]"
hareke.wav,hareke,h a ɾ e c e,"[(0.4, 0.51), (0.51, 0.61), (0.61, 0.62), (0.62, 0.73), (0.73, 0.82), (0.82, 1.18)]"
sifahi.wav,şifahi,ʃ i f aː h iː,"[(0.37, 0.49), (0.49, 0.55), (0.55, 0.65), (0.65, 0.7), (0.7, 1.01), (1.01, 1.15)]"
hukum.wav,hüküm,h y c y m,"[(0.68, 0.69), (0.69, 0.8), (0.8, 0.88), (0.88, 0.94), (0.94, 1.15)]"
fark.wav,fark,f a ɾ k,"[(0.18, 0.29), (0.29, 0.42), (0.42, 0.51), (0.51, 0.54)]"
ker.wav,ker,c ɛ ɾ,"[(0.43, 0.55), (0.55, 0.77), (0.77, 1.0)]"
kes.wav,keş,c e ʃ,"[(0.44, 0.54), (0.54, 0.67), (0.67, 0.97)]"
mebruk.wav,mebruk,m e b ɾ uː k,"[(0.46, 0.54), (0.54, 0.68), (0.68, 0.69), (0.69, 0.7), (0.7, 0.98), (0.98, 1.21)]"
hiyerarsi.wav,hiyerarşi,h i j e ɾ a ɾ ʃ i,"[(0.48, 0.49), (0.49, 0.57), (0.57, 0.65), (0.65, 0.72), (0.72, 0.73), (0.73, 0.88), (0.88, 0.89), (0.89, 1.05), (1.05, 1.19)]"
yeke.wav,yeke,j e c e,"[(0.44, 0.52), (0.52, 0.61), (0.61, 0.69), (0.69, 0.88)]"
fakih.wav,fakih,f a c iː h,"[(0.37, 0.51), (0.51, 0.6), (0.6, 0.72), (0.72, 0.89), (0.89, 0.9)]"
hus.wav,huş,h u ʃ,"[(0.4, 0.5), (0.5, 0.61), (0.61, 0.89)]"
kamber.wav,kamber,k a m b ɛ ɾ,"[(0.45, 0.53), (0.53, 0.65), (0.65, 0.73), (0.73, 0.74), (0.74, 0.88), (0.88, 1.13)]"
hur.wav,hür,h y ɾ,"[(0.28, 0.29), (0.29, 0.45), (0.45, 0.6)]"
seref.wav,şeref,ʃ ɛ ɾ ɛ f,"[(0.36, 0.53), (0.53, 0.63), (0.63, 0.64), (0.64, 0.77), (0.77, 0.81)]"
garip.wav,garip,ɡ a ɾ i p,"[(0.55, 0.64), (0.64, 0.75), (0.75, 0.76), (0.76, 0.93), (0.93, 1.08)]"
suyu.wav,şüyu,ʃ y j uː,"[(0.38, 0.55), (0.55, 0.62), (0.62, 0.67), (0.67, 0.91)]"
kavafiye.wav,kavafiye,k a v aː f i j e,"[(0.46, 0.55), (0.55, 0.66), (0.66, 0.67), (0.67, 0.85), (0.85, 0.97), (0.97, 1.0), (1.0, 1.1), (1.1, 1.27)]"
mermi.wav,mermi,m ɛ ɾ m i,"[(0.45, 0.55), (0.55, 0.7), (0.7, 0.74), (0.74, 0.81), (0.81, 1.02)]"
mense.wav,menşe,m e ŋ ʃ eː,"[(0.46, 0.55), (0.55, 0.59), (0.59, 0.71), (0.71, 0.88), (0.88, 1.08)]"
merre.wav,merre,m ɛ ɾ ɾ e,"[(0.44, 0.55), (0.55, 0.68), (0.68, 0.74), (0.74, 0.75), (0.75, 1.0)]"
para.wav,para,p aː ɾ a,"[(0.47, 0.52), (0.52, 0.64), (0.64, 0.65), (0.65, 0.87)]"
sarjor.wav,şarjör,ʃ a ɾ ʒ œ ɾ,"[(0.36, 0.49), (0.49, 0.65), (0.65, 0.66), (0.66, 0.74), (0.74, 0.93), (0.93, 1.08)]"
joker.wav,joker,ʒ o c ɛ ɾ,"[(0.61, 0.71), (0.71, 0.81), (0.81, 0.91), (0.91, 0.96), (0.96, 1.18)]"
yavsak.wav,yavşak,j a v ʃ a k,"[(0.44, 0.54), (0.54, 0.62), (0.62, 0.63), (0.63, 0.78), (0.78, 0.92), (0.92, 1.12)]"
haki.wav,hâkî,h aː c iː,"[(0.39, 0.51), (0.51, 0.71), (0.71, 0.84), (0.84, 1.06)]"
hafiye.wav,hafiye,h a f i j e,"[(0.42, 0.5), (0.5, 0.6), (0.6, 0.68), (0.68, 0.71), (0.71, 0.83), (0.83, 1.1)]"
muphem.wav,müphem,m y p h ɛ m,"[(0.46, 0.54), (0.54, 0.63), (0.63, 0.69), (0.69, 0.7), (0.7, 0.82), (0.82, 1.03)]"
hamlamak.wav,hamlamak,h a m ɫ a m a k,"[(0.38, 0.51), (0.51, 0.6), (0.6, 0.71), (0.71, 0.72), (0.72, 0.8), (0.8, 0.85), (0.85, 1.01), (1.01, 1.2)]"
behre.wav,behre,b e h ɾ e,"[(0.43, 0.49), (0.49, 0.53), (0.53, 0.54), (0.54, 0.55), (0.55, 0.97)]"
samama.wav,şamama,ʃ a m a m a,"[(0.36, 0.51), (0.51, 0.59), (0.59, 0.65), (0.65, 0.72), (0.72, 0.8), (0.8, 0.97)]"
bag.wav,bağ,b aː,"[(0.36, 0.52), (0.52, 0.84)]"
yalapsap.wav,yalapşap,j a ɫ a p ʃ a p,"[(0.46, 0.52), (0.52, 0.6), (0.6, 0.61), (0.61, 0.71), (0.71, 0.78), (0.78, 0.9), (0.9, 1.0), (1.0, 1.08)]"
baha.wav,baha,b a h aː,"[(0.11, 0.22), (0.22, 0.28), (0.28, 0.29), (0.29, 0.67)]"
parkur.wav,parkur,p a ɾ k u ɾ,"[(0.39, 0.47), (0.47, 0.58), (0.58, 0.66), (0.66, 0.76), (0.76, 0.86), (0.86, 1.067)]"
ferah.wav,ferah,f e ɾ aː h,"[(0.42, 0.56), (0.56, 0.65), (0.65, 0.66), (0.66, 0.75), (0.75, 0.95)]"
emmi.wav,emmi,e m m i,"[(0.48, 0.64), (0.64, 0.74), (0.74, 0.78), (0.78, 0.95)]"
mahiye.wav,mahiye,m aː h i j e,"[(0.46, 0.53), (0.53, 0.73), (0.73, 0.74), (0.74, 0.84), (0.84, 0.99), (0.99, 1.15)]"
buharlasma.wav,buharlaşma,b u h a ɾ ɫ a ʃ m a,"[(0.47, 0.51), (0.51, 0.64), (0.64, 0.65), (0.65, 0.76), (0.76, 0.77), (0.77, 0.84), (0.84, 0.96), (0.96, 1.08), (1.08, 1.14), (1.14, 1.31)]"
fer.wav,fer,f ɛ ɾ,"[(0.62, 0.75), (0.75, 0.85), (0.85, 1.09)]"
egri.wav,eğri,e j ɾ i,"[(0.28, 0.39), (0.39, 0.56), (0.56, 0.57), (0.57, 0.83)]"
viraj.wav,viraj,v i ɾ a ʒ,"[(0.47, 0.48), (0.48, 0.6), (0.6, 0.61), (0.61, 0.79), (0.79, 0.98)]"
kafe.wav,kafe,k a f e,"[(0.46, 0.53), (0.53, 0.62), (0.62, 0.72), (0.72, 0.89)]"
muhayyer_.wav,muhayyer,m u h a j j ɛ ɾ,"[(0.44, 0.5), (0.5, 0.62), (0.62, 0.63), (0.63, 0.74), (0.74, 0.83), (0.83, 0.88), (0.88, 1.02), (1.02, 1.2)]"
ihbar.wav,ihbar,i h b aː ɾ,"[(0.46, 0.59), (0.59, 0.7), (0.7, 0.71), (0.71, 0.97), (0.97, 1.18)]"
muverrih.wav,müverrih,m y v e ɾ ɾ i h,"[(0.45, 0.52), (0.52, 0.6), (0.6, 0.61), (0.61, 0.75), (0.75, 0.81), (0.81, 0.82), (0.82, 0.98), (0.98, 0.99)]"
harim.wav,harim,h a ɾ iː m,"[(0.29, 0.51), (0.51, 0.62), (0.62, 0.63), (0.63, 0.84), (0.84, 1.13)]"
valf.wav,valf,v a ɫ f,"[(0.42, 0.5), (0.5, 0.58), (0.58, 0.69), (0.69, 0.85)]"
mukerrer.wav,mükerrer,m y c e ɾ ɾ ɛ ɾ,"[(0.31, 0.35), (0.35, 0.41), (0.41, 0.5), (0.5, 0.66), (0.66, 0.7), (0.7, 0.71), (0.71, 0.91), (0.91, 1.12)]"
kivam.wav,kıvam,k ɯ v a m,"[(0.32, 0.42), (0.42, 0.51), (0.51, 0.52), (0.52, 0.67), (0.67, 0.83)]"
alarga.wav,alarga,a ɫ a ɾ ɡ a,"[(0.48, 0.62), (0.62, 0.63), (0.63, 0.79), (0.79, 0.8), (0.8, 0.89), (0.89, 1.05)]"
sura.wav,şura,ʃ u ɾ a,"[(0.4, 0.54), (0.54, 0.63), (0.63, 0.64), (0.64, 0.84)]"
karar.wav,karar,k aː ɾ a ɾ,"[(0.31, 0.39), (0.39, 0.5), (0.5, 0.51), (0.51, 0.68), (0.68, 0.84)]"
repo.wav,repo,ɾ e p o,"[(0.48, 0.49), (0.49, 0.66), (0.66, 0.72), (0.72, 0.9)]"
kabir.wav,kabir,k a b i ɾ,"[(0.46, 0.55), (0.55, 0.66), (0.66, 0.67), (0.67, 0.81), (0.81, 0.98)]"
farika.wav,farika,f aː ɾ i k a,"[(0.39, 0.51), (0.51, 0.71), (0.71, 0.72), (0.72, 0.82), (0.82, 0.9), (0.9, 1.16)]"
mubessir.wav,mübeşşir,m y b e ʃ ʃ i ɾ,"[(0.43, 0.49), (0.49, 0.62), (0.62, 0.63), (0.63, 0.75), (0.75, 0.87), (0.87, 0.96), (0.96, 1.08), (1.08, 1.3)]"
kameri.wav,kamerî,k a m e ɾ iː,"[(0.45, 0.53), (0.53, 0.6), (0.6, 0.66), (0.66, 0.78), (0.78, 0.79), (0.79, 1.05)]"
sehevi.wav,şehevi,ʃ e h e v iː,"[(0.35, 0.48), (0.48, 0.57), (0.57, 0.58), (0.58, 0.71), (0.71, 0.72), (0.72, 0.97)]"
kurulu.wav,kurulu,k u ɾ u ɫ u ʃ,"[(0.45, 0.54), (0.54, 0.61), (0.61, 0.62), (0.62, 0.73), (0.73, 0.74), (0.74, 0.85), (0.85, 1.1)]"
baklava.wav,baklava,b a k ɫ a v a,"[(0.47, 0.5), (0.5, 0.63), (0.63, 0.71), (0.71, 0.72), (0.72, 0.85), (0.85, 0.86), (0.86, 1.09)]"
hemsire.wav,hemşire,h e m ʃ iː ɾ e,"[(0.4, 0.49), (0.49, 0.6), (0.6, 0.66), (0.66, 0.8), (0.8, 0.96), (0.96, 0.97), (0.97, 1.24)]"
uygar.wav,uygar,u j ɡ a ɾ,"[(0.32, 0.45), (0.45, 0.51), (0.51, 0.58), (0.58, 0.73), (0.73, 0.94)]"
huvelbaki.wav,hüvelbaki,h y v ɛ ɫ b aː c iː,"[(0.49, 0.5), (0.5, 0.59), (0.59, 0.6), (0.6, 0.8), (0.8, 0.88), (0.88, 0.89), (0.89, 1.1), (1.1, 1.24), (1.24, 1.44)]"
bulug.wav,büluğ,b y ɫ uː,"[(0.47, 0.48), (0.48, 0.6), (0.6, 0.61), (0.61, 0.66)]"
egim.wav,eğim,e j i m,"[(0.48, 0.55), (0.55, 0.68), (0.68, 0.73), (0.73, 0.93)]"
maraba.wav,maraba,m a ɾ a b a,"[(0.45, 0.52), (0.52, 0.63), (0.63, 0.64), (0.64, 0.78), (0.78, 0.79), (0.79, 1.03)]"
ey.wav,ey,e j,"[(0.49, 0.58), (0.58, 1.03)]"
serike.wav,şerike,ʃ e ɾ iː c e,"[(0.34, 0.49), (0.49, 0.54), (0.54, 0.55), (0.55, 0.8), (0.8, 0.88), (0.88, 1.09)]"
mamafih.wav,mamafih,m aː m aː f i h,"[(0.46, 0.56), (0.56, 0.76), (0.76, 0.82), (0.82, 0.98), (0.98, 1.09), (1.09, 1.19), (1.19, 1.2)]"
beher.wav,beher,b e h ɛ ɾ,"[(0.41, 0.5), (0.5, 0.59), (0.59, 0.6), (0.6, 0.82), (0.82, 0.99)]"
hakkiyla.wav,hakkıyla,h a k k ɯ j ɫ a,"[(0.43, 0.5), (0.5, 0.66), (0.66, 0.69), (0.69, 0.77), (0.77, 0.8), (0.8, 0.91), (0.91, 0.98), (0.98, 1.11)]"
afaki.wav,afaki,aː f aː c iː,"[(0.48, 0.65), (0.65, 0.74), (0.74, 0.89), (0.89, 1.0), (1.0, 1.2)]"
karyola.wav,karyola,k a ɾ j o ɫ a,"[(0.46, 0.54), (0.54, 0.68), (0.68, 0.69), (0.69, 0.78), (0.78, 0.91), (0.91, 0.92), (0.92, 1.12)]"
gar.wav,gar,ɡ a ɾ,"[(0.37, 0.46), (0.46, 0.63), (0.63, 0.84)]"
hayirperver.wav,hayırperver,h a j ɯ ɾ p ɛ ɾ v ɛ ɾ,"[(0.42, 0.5), (0.5, 0.57), (0.57, 0.66), (0.66, 0.78), (0.78, 0.79), (0.79, 0.85), (0.85, 0.98), (0.98, 1.05), (1.05, 1.06), (1.06, 1.19), (1.19, 1.39)]"
mumya.wav,mumya,m u m j a,"[(0.4, 0.45), (0.45, 0.57), (0.57, 0.62), (0.62, 0.73), (0.73, 0.86)]"
hafi.wav,hafi,h a f iː,"[(0.97, 1.08), (1.08, 1.13), (1.13, 1.24), (1.24, 1.44)]"
sifa.wav,şifa,ʃ i f aː,"[(0.36, 0.48), (0.48, 0.54), (0.54, 0.66), (0.66, 0.9)]"
peyapey.wav,peyapey,p e j aː p e j,"[(0.38, 0.45), (0.45, 0.52), (0.52, 0.69), (0.69, 0.78), (0.78, 0.84), (0.84, 0.87), (0.87, 1.14)]"
